"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.014031186E0,-6.460000277E-1,1.539000034E1,-4.009900284E1,4.295578489E1
2.022033764E0,-7.200000286E-1,1.602300072E1,-3.999000168E1,4.308660101E1
2.030035678E0,-8.170000315E-1,1.620499992E1,-3.876200104E1,4.202097376E1
2.038036498E0,7.500000298E-2,1.564500046E1,-3.977000046E1,4.273668916E1
2.046032904E0,-5.990000367E-1,1.629500008E1,-4.200100327E1,4.505518953E1
2.054035326E0,-2.281000137E0,1.567600060E1,-4.198700333E1,4.487592233E1
2.062031850E0,-1.011000037E0,1.369400024E1,-4.265700150E1,4.481258239E1
2.070035404E0,1.950000077E-1,1.417900085E1,-4.222000122E1,4.453774347E1
2.078037006E0,3.310000300E-1,1.603100014E1,-4.033100128E1,4.340152291E1
2.086036654E0,2.620000243E-1,1.675500107E1,-4.033400345E1,4.367643002E1
2.094041889E0,9.900000691E-2,1.601200104E1,-3.988300323E1,4.297729546E1
2.102040561E0,2.380000055E-1,1.621600151E1,-3.865700150E1,4.192110583E1
2.110042436E0,-3.310000300E-1,1.643600082E1,-3.854300308E1,4.190244349E1
2.118042592E0,-4.200000316E-2,1.563400078E1,-3.976900101E1,4.273168831E1
2.126044506E0,-1.002000093E0,1.709100151E1,-4.010400009E1,4.360547168E1
2.134046693E0,-1.228000045E0,1.716300011E1,-3.965600204E1,4.322817432E1
2.142050482E0,5.630000234E-1,1.613600159E1,-4.167300034E1,4.469145862E1
2.150057045E0,3.920000196E-1,1.703500175E1,-4.122900009E1,4.461138193E1
2.158064115E0,1.200000048E-1,1.629000092E1,-3.955000305E1,4.277360484E1
2.166068764E0,-1.200000048E-1,1.626200104E1,-4.021800232E1,4.338150284E1
2.174073647E0,-5.850000381E-1,1.630900002E1,-4.010300064E1,4.329637822E1
2.182078022E0,-8.370000124E-1,1.592700100E1,-3.898400116E1,4.212033091E1
2.190085053E0,-3.760000169E-1,1.587600040E1,-3.965600204E1,4.271752876E1
2.198088647E0,-2.690000236E-1,1.587600040E1,-4.110800171E1,4.406798786E1
2.206090365E0,-1.567000031E0,1.575100040E1,-4.109900284E1,4.404177037E1
2.214092084E0,-2.614000082E0,1.592000103E1,-4.165100098E1,4.466637786E1
2.222091303E0,-1.578000069E0,1.574000072E1,-4.255000305E1,4.539537935E1
2.230093295E0,-6.530000567E-1,1.546900082E1,-4.188500214E1,4.465500867E1
2.238096459E0,-8.200000226E-2,1.690000153E1,-4.089000320E1,4.424487696E1
2.246100131E0,-4.370000064E-1,1.695100021E1,-4.178100204E1,4.509079184E1
2.254106147E0,-1.519000053E0,1.657000160E1,-4.210700226E1,4.527551163E1
2.262111342E0,-1.630000025E-1,1.744099998E1,-4.078100204E1,4.435431408E1
2.270118061E0,3.280000091E-1,1.759300041E1,-3.888700104E1,4.268278455E1
2.278121811E0,-5.139999986E-1,1.732299995E1,-3.966200256E1,4.328307950E1
2.286126811E0,-4.650000334E-1,1.623700142E1,-3.898800278E1,4.223648660E1
2.294131889E0,-7.860000134E-1,1.475600052E1,-3.741700363E1,4.022921212E1
2.302134701E0,-2.670000196E-1,1.579300117E1,-3.999200058E1,4.299825910E1
2.310143022E0,5.060000420E-1,1.695700073E1,-4.089500046E1,4.427411176E1
2.318148022E0,-3.610000312E-1,1.606300163E1,-3.921100235E1,4.237514658E1
