"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.951863910E-1,5.085800171E1,-2.320000172E0,-5.566600418E1,7.543621650E1
6.031881100E-1,3.544600296E1,-6.500000358E-1,-4.697600174E1,5.885224180E1
6.111903750E-1,4.019300079E1,-2.434000015E0,-5.481400299E1,6.801453222E1
6.191884610E-1,5.161300278E1,2.917000055E0,-4.799100113E1,7.053755832E1
6.271899070E-1,4.219700241E1,8.004000664E0,-5.196800232E1,6.741902034E1
6.351867430E-1,4.691300201E1,-1.528000116E0,-5.754100418E1,7.425719968E1
6.431862740E-1,3.156700134E1,-5.850000381E-1,-4.929500198E1,5.853900426E1
6.511888130E-1,4.068000031E1,-2.201000214E0,-5.437100220E1,6.794050858E1
6.591884610E-1,5.221000290E1,3.240000248E0,-4.933600235E1,7.190565438E1
6.671888910E-1,4.238500214E1,7.551000595E0,-5.420000076E1,6.921810528E1
6.751880320E-1,4.964600372E1,-2.724000216E0,-5.755400085E1,7.605661626E1
6.831880320E-1,3.365100098E1,-1.104000092E0,-4.796700287E1,5.860411289E1
6.911883050E-1,3.901600266E1,-2.804000139E0,-5.212500381E1,6.516998468E1
6.991866250E-1,5.050000381E1,2.077000141E0,-4.831500244E1,6.992069633E1
7.071853360E-1,4.087600327E1,5.861000061E0,-5.284400177E1,6.706480066E1
7.151839690E-1,4.759100342E1,-3.826000214E0,-5.608500290E1,7.365507066E1
7.231827970E-1,3.376800156E1,-1.008000016E0,-4.886100388E1,5.940279196E1
7.311856490E-1,4.100500107E1,-2.797000170E0,-5.258500290E1,6.674141033E1
7.391847890E-1,5.168100357E1,2.107000113E0,-4.731900406E1,7.010316487E1
7.471867820E-1,4.272100067E1,7.137000561E0,-5.263800430E1,6.816729547E1
7.551892820E-1,5.037200165E1,-2.637000084E0,-5.510400391E1,7.470437448E1
7.631943210E-1,3.386600113E1,-1.360000014E0,-4.830200195E1,5.900710995E1
7.711992820E-1,3.921400070E1,-3.076000214E0,-5.469300079E1,6.736856807E1
7.792014690E-1,5.081000137E1,1.553000093E0,-4.920800400E1,7.074952796E1
7.872079140E-1,4.157900238E1,5.925000191E0,-5.351800156E1,6.803010772E1
7.952144770E-1,4.948600388E1,-3.463000059E0,-5.665700150E1,7.530519748E1
8.032205320E-1,3.424300003E1,-8.740000129E-1,-4.931100082E1,6.004100040E1
8.112248280E-1,4.088300323E1,-2.640000105E0,-5.470600128E1,6.834571040E1
8.192245160E-1,5.167000198E1,2.096000195E0,-4.877000046E1,7.108231332E1
8.272258440E-1,4.088100052E1,7.774000168E0,-5.363300323E1,6.788365280E1
8.352279530E-1,4.952000046E1,-1.179000020E0,-5.677900314E1,7.534902577E1
8.432255320E-1,3.439800262E1,-3.960000277E-1,-4.842100143E1,5.939674049E1
8.512260390E-1,4.111200333E1,-2.796000242E0,-5.403700256E1,6.795595692E1
8.592280320E-1,5.181300354E1,2.476000071E0,-4.866100311E1,7.112391395E1
8.672311960E-1,4.186600113E1,6.771000385E0,-5.397000122E1,6.863941673E1
8.752344380E-1,4.965800095E1,-2.540000200E0,-5.755500412E1,7.605884011E1
8.832363910E-1,3.214300156E1,-8.850000501E-1,-4.784600067E1,5.764716432E1
8.912397500E-1,3.901000214E1,-2.724000216E0,-5.368800354E1,6.641989286E1
8.992419770E-1,5.196000290E1,3.031000137E0,-4.966900253E1,7.194469178E1
9.072406490E-1,4.241200256E1,7.835000515E0,-5.308500290E1,6.839724210E1
9.152388520E-1,4.956200409E1,-2.444000006E0,-5.554600143E1,7.448304277E1
9.232394770E-1,3.283000183E1,-1.265000105E0,-4.651000214E1,5.694374017E1
9.312397500E-1,3.843600082E1,-2.680000067E0,-5.245700073E1,6.508644625E1
9.392390860E-1,5.205900192E1,2.766000032E0,-4.978000259E1,7.208216905E1
9.472416250E-1,4.272500229E1,7.313000202E0,-5.364300156E1,6.896721981E1
9.552411180E-1,4.905200195E1,-2.956000090E0,-5.643300247E1,7.482994454E1
9.632355320E-1,3.447300339E1,-1.114000082E0,-4.763700104E1,5.881252270E1
9.712360000E-1,4.054300308E1,-2.747000217E0,-5.213600159E1,6.610176829E1
9.792370160E-1,5.166900253E1,2.009999990E0,-4.798800278E1,7.054483917E1
9.872360000E-1,4.214600372E1,7.266000271E0,-5.230000305E1,6.756012662E1
9.952354140E-1,4.995800400E1,-3.417000055E0,-5.654900360E1,7.553322356E1
1.003234125E0,3.407400131E1,-1.708000064E0,-4.874800110E1,5.950060874E1
1.011231899E0,3.964900208E1,-1.932000041E0,-5.369600296E1,6.677601908E1
1.019230922E0,5.218200302E1,4.433000088E0,-4.800100327E1,7.104019456E1
1.027230688E0,4.268600082E1,8.410000801E0,-5.286600113E1,6.846631913E1
1.035232289E0,4.890100098E1,-3.344000101E0,-5.765800095E1,7.567651754E1
1.043234438E0,3.302500153E1,-1.627000093E0,-4.874200058E1,5.889890046E1
1.051235610E0,4.007900238E1,-2.441000223E0,-5.425500107E1,6.749733369E1
