"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.697736186E0,1.744170074E2,2.921500206E1,9.207200623E1,1.993791944E2
1.705733022E0,1.756580048E2,2.842700195E1,9.273600769E1,2.006584067E2
1.713729428E0,1.773930054E2,2.822100067E1,9.138600159E1,2.015343755E2
1.721725678E0,1.769430084E2,2.862600136E1,9.027100372E1,2.006916299E2
1.729719741E0,1.758850098E2,2.844100189E1,9.150700378E1,2.002946804E2
1.737715483E0,1.757790070E2,2.861300087E1,9.150700378E1,2.002261093E2
1.745708100E0,1.758490143E2,2.797600174E1,9.083900452E1,1.998931145E2
1.753704311E0,1.752270050E2,2.728600121E1,9.218600464E1,1.998681780E2
1.761697866E0,1.763240051E2,2.785300064E1,9.284600067E1,2.012121375E2
1.769691850E0,1.769530029E2,2.855000114E1,9.239200592E1,2.016525491E2
1.777687514E0,1.765920105E2,2.825100136E1,9.384700775E1,2.019656360E2
1.785687085E0,1.763480072E2,2.813500214E1,9.362600708E1,2.016333980E2
1.793686421E0,1.765860138E2,2.833100128E1,9.228400421E1,2.012501015E2
1.801684507E0,1.769620056E2,2.873100090E1,9.194500732E1,2.014817764E2
1.809683452E0,1.768280029E2,2.861800194E1,9.071900177E1,2.007911102E2
1.817682827E0,1.758980103E2,2.714600182E1,8.894500732E1,1.989679114E2
1.825682241E0,1.748420105E2,2.705000114E1,8.973400116E1,1.983774739E2
1.833683530E0,1.760930023E2,2.800700188E1,9.184200287E1,2.005694172E2
1.841680561E0,1.765360107E2,2.768100166E1,9.139400482E1,2.007089063E2
1.849678178E0,1.750230103E2,2.781000137E1,9.162700653E1,1.995042822E2
1.857676225E0,1.755070038E2,2.786800194E1,9.318600464E1,2.006563365E2
1.865669350E0,1.766710052E2,2.796700096E1,9.116900635E1,2.007649993E2
1.873665405E0,1.769270020E2,2.843900108E1,8.982600403E1,2.004511207E2
1.881660717E0,1.772820129E2,2.830300140E1,9.161000061E1,2.015499050E2
1.889658139E0,1.761900024E2,2.774100113E1,9.162000275E1,2.005160966E2
1.897654546E0,1.754830017E2,2.784400177E1,9.006100464E1,1.991997914E2
1.905651733E0,1.765780029E2,2.832300186E1,9.116800690E1,2.007326307E2
1.913646303E0,1.771960144E2,2.883800125E1,9.093900299E1,2.012460188E2
1.921640639E0,1.777500153E2,2.843100166E1,9.026700592E1,2.013740851E2
1.929638608E0,1.776020050E2,2.787400055E1,9.116300201E1,2.015691569E2
1.937637046E0,1.761200104E2,2.837800217E1,9.228700256E1,2.008493463E2
1.945633257E0,1.747880096E2,2.770200157E1,9.252200317E1,1.996961950E2
1.953633921E0,1.761040039E2,2.827600098E1,9.094800568E1,2.002091211E2
1.961632592E0,1.772120056E2,2.894000053E1,9.227700806E1,2.018827996E2
1.969635288E0,1.762280121E2,2.820700073E1,9.251000214E1,2.010225053E2
1.977634780E0,1.762800140E2,2.911700058E1,9.139000702E1,2.006852672E2
1.985635913E0,1.761420135E2,2.900000191E1,8.949400330E1,1.996902243E2
1.993639116E0,1.764020081E2,2.765400124E1,8.927400208E1,1.996303075E2
2.001637007E0,1.759740143E2,2.790800095E1,9.251300812E1,2.007594752E2
2.009640171E0,1.748080139E2,2.798000145E1,9.274400330E1,1.998553786E2
2.017643217E0,1.749310150E2,2.643100166E1,9.152200317E1,1.991876877E2
2.025643178E0,1.750850067E2,2.699400139E1,9.151800537E1,1.993965421E2
2.033644272E0,1.756590118E2,2.851400185E1,9.206600189E1,2.003628844E2
2.041642944E0,1.771930084E2,2.857700157E1,9.294900513E1,2.021225490E2
2.049642163E0,1.766860046E2,2.806700134E1,9.228500366E1,2.013013231E2
2.057640210E0,1.758200073E2,2.751900101E1,9.106500244E1,1.999069910E2
2.065636694E0,1.755940094E2,2.750600052E1,9.240600586E1,2.003215069E2
2.073634897E0,1.760160065E2,2.863700104E1,9.161700439E1,2.004878746E2
2.081632553E0,1.764020081E2,2.921800232E1,9.105400085E1,2.006544073E2
2.089631811E0,1.763530121E2,2.831100082E1,9.262100220E1,2.011977825E2
2.097634975E0,1.764630127E2,2.840100098E1,9.083400726E1,2.004909688E2
2.105633100E0,1.761340027E2,2.873400116E1,9.083400726E1,2.002489615E2
2.113634389E0,1.752310028E2,2.902600098E1,9.296000671E1,2.004743772E2
2.121632710E0,1.748400116E2,2.852600098E1,9.207200623E1,1.996497351E2
2.129631889E0,1.761660156E2,2.754500198E1,9.005800629E1,1.997589465E2
2.137631538E0,1.755750122E2,2.757200050E1,8.905700684E1,1.987912236E2
2.145628686E0,1.747490082E2,2.740600204E1,8.973300171E1,1.983439346E2
2.153626694E0,1.753310089E2,2.719800186E1,9.118100739E1,1.994860148E2
2.161624272E0,1.751120148E2,2.736400223E1,9.185100555E1,1.996236798E2
2.169621772E0,1.754920044E2,2.776700211E1,9.207100677E1,2.001137684E2
2.177617983E0,1.756390076E2,2.849400139E1,8.938800049E1,1.991260498E2
2.185612710E0,1.752230072E2,2.762600136E1,8.850100708E1,1.982390639E2
2.193611225E0,1.762490082E2,2.700700188E1,9.028300476E1,1.998602311E2
