"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
8.048095940E-1,5.935200119E1,-1.495000124E0,-5.539200211E1,8.119833107E1
8.128131880E-1,4.684900284E1,-1.400000095E0,-5.129000092E1,6.947987666E1
8.208164300E-1,4.430200195E1,-5.611000061E0,-5.694900131E1,7.236946490E1
8.288181100E-1,5.534000397E1,-3.964000225E0,-5.256400299E1,7.642776817E1
8.368226020E-1,5.076400375E1,4.980000019E0,-5.480300140E1,7.486757269E1
8.448244770E-1,5.984200287E1,-1.001000047E0,-5.696000290E1,8.262269203E1
8.528270940E-1,4.663400269E1,-2.709000111E0,-5.273500061E1,7.044891183E1
8.608267430E-1,4.396200180E1,-7.025000095E0,-5.861500168E1,7.360520804E1
8.688251410E-1,5.554500198E1,-4.574000359E0,-5.111200333E1,7.562146262E1
8.768311180E-1,5.047300339E1,3.872000217E0,-5.245300293E1,7.289604909E1
8.848341650E-1,5.822500229E1,-2.435000181E0,-5.672000122E1,8.132182152E1
8.928372510E-1,4.669100189E1,-1.966000080E0,-5.173300171E1,6.971526576E1
9.008383440E-1,4.572500229E1,-5.381000042E0,-5.673600388E1,7.306644327E1
9.088390470E-1,5.481200409E1,-3.188000202E0,-5.178200150E1,7.547115221E1
9.168412740E-1,4.948700333E1,4.961000443E0,-5.289700317E1,7.260625296E1
9.248390870E-1,5.851700211E1,-1.670000076E0,-5.583200455E1,8.089648427E1
9.328399070E-1,4.611800385E1,-2.007000208E0,-4.949700165E1,6.768198801E1
9.408380320E-1,4.548000336E1,-5.756000042E0,-5.472300339E1,7.138745927E1
9.488343210E-1,5.522100449E1,-4.148000240E0,-5.111100388E1,7.535847636E1
9.568337740E-1,4.935900116E1,3.117000103E0,-5.367000198E1,7.298284592E1
9.648297510E-1,5.892100143E1,-2.464000225E0,-5.750500107E1,8.236856715E1
9.728280710E-1,4.638200378E1,-1.441000104E0,-5.061700058E1,6.866911609E1
9.808302190E-1,4.600600052E1,-4.798000336E0,-5.562400436E1,7.234364348E1
9.888302580E-1,5.689500427E1,-3.709000111E0,-5.056600189E1,7.620839022E1
9.968326410E-1,5.152500153E1,3.881000280E0,-5.279500198E1,7.387286498E1
1.004832876E0,5.990500259E1,-1.817000031E0,-5.695700455E1,8.268017412E1
1.012834477E0,4.701600266E1,-2.475000143E0,-5.061700058E1,6.912822057E1
1.020838930E0,4.639100266E1,-6.040000439E0,-5.584500122E1,7.285101848E1
1.028842329E0,5.655100250E1,-3.562000275E0,-5.089900208E1,7.616700166E1
1.036840493E0,5.127000427E1,3.581000090E0,-5.290300369E1,7.375747216E1
1.044835258E0,5.940400314E1,-2.320000172E0,-5.672800446E1,8.217228535E1
1.052835141E0,4.619600296E1,-2.464000225E0,-5.072400284E1,6.865177675E1
1.060834165E0,4.555100250E1,-6.220000267E0,-5.684300232E1,7.310751770E1
1.068832563E0,5.606500244E1,-3.708000183E0,-5.201200104E1,7.656554066E1
1.076833227E0,5.063600159E1,4.701000214E0,-5.368500137E1,7.394716649E1
1.084829594E0,5.823700333E1,-2.252000093E0,-5.683200455E1,8.140329724E1
1.092831040E0,4.567400360E1,-3.332000256E0,-5.015800095E1,6.791937786E1
1.100833149E0,4.618300247E1,-5.692000389E0,-5.539800262E1,7.234782153E1
1.108831040E0,5.536300278E1,-3.856000185E0,-5.044400406E1,7.499685566E1
1.116829633E0,5.008900070E1,3.379000187E0,-5.233600235E1,7.252160213E1
1.124825180E0,5.881500244E1,-2.291000128E0,-5.750500107E1,8.228777760E1
1.132823852E0,4.578800201E1,-3.238000154E0,-5.138700104E1,6.890319041E1
1.140823774E0,4.583800125E1,-7.196000576E0,-5.684100342E1,7.337441279E1
1.148823071E0,5.576700211E1,-4.478000164E0,-5.368100357E1,7.753490281E1
1.156824790E0,5.066700363E1,3.339000225E0,-5.312100220E1,7.348561120E1
1.164823383E0,5.987900162E1,-2.443000078E0,-5.472100449E1,8.115325881E1
1.172826899E0,4.703600311E1,-2.199000120E0,-5.050700378E1,6.905199940E1
1.180827719E0,4.552000046E1,-5.029000282E0,-5.584300232E1,7.222051089E1
1.188827758E0,5.587600327E1,-1.346000075E0,-5.112700272E1,7.574899249E1
1.196832055E0,5.041600418E1,4.952000141E0,-5.401900101E1,7.405638563E1
1.204834790E0,5.828500366E1,-3.253000259E0,-5.716300201E1,8.170270780E1
1.212837094E0,4.523600388E1,-2.743000031E0,-5.127400208E1,6.843130413E1
1.220837993E0,4.552500153E1,-6.675000191E0,-5.628300095E1,7.269702598E1
1.228837407E0,5.701400375E1,-5.175000191E0,-5.301700211E1,7.802678875E1
1.236836665E0,5.058400345E1,2.484000206E0,-5.680100250E1,7.610036496E1
1.244833344E0,5.789800262E1,-3.492000103E0,-5.983800125E1,8.333642161E1
1.252829985E0,4.560600281E1,-2.350000143E0,-5.239400101E1,6.950223978E1
1.260830454E0,4.642900085E1,-5.315000057E0,-5.718700409E1,7.385292670E1
1.268826352E0,5.654200363E1,-3.485000134E0,-5.290900421E1,7.751455429E1
1.276828969E0,5.055100250E1,3.673000097E0,-5.602400208E1,7.554855123E1
1.284825415E0,5.862000275E1,-3.323000193E0,-5.872800446E1,8.304411815E1
1.292823735E0,4.591700363E1,-3.045000076E0,-5.161200333E1,6.914797275E1
1.300825337E0,4.655000305E1,-5.301000118E0,-5.685300446E1,7.366999051E1
1.308822485E0,5.716400146E1,-2.967000246E0,-5.269200134E1,7.780085578E1
1.316824594E0,5.068300247E1,3.613000154E0,-5.334600067E1,7.367235776E1
1.324821508E0,5.726700211E1,-3.056000233E0,-5.380800247E1,7.863936545E1
1.332825493E0,4.464900208E1,-3.055000067E0,-4.847800064E1,6.597713966E1
1.340827055E0,4.663600159E1,-5.836000443E0,-5.618200302E1,7.324884305E1
1.348827837E0,5.801300430E1,-2.605000019E0,-5.191800308E1,7.789591605E1
1.356827915E0,5.101800156E1,3.457000256E0,-5.424000168E1,7.454371278E1
1.364830102E0,5.721200180E1,-3.539000273E0,-5.704300308E1,8.086805224E1
1.372828813E0,4.413800049E1,-1.661000133E0,-5.104800415E1,6.750422754E1
1.380831626E0,4.554300308E1,-4.492000103E0,-5.774300385E1,7.367901796E1
1.388834360E0,5.556000137E1,-2.478000164E0,-5.201400375E1,7.614795351E1
1.396836235E0,4.947800064E1,4.865000248E0,-5.334300232E1,7.291924760E1
1.404833969E0,5.779100418E1,-2.100000143E0,-5.504400253E1,7.983766266E1
1.412835024E0,4.522700119E1,-3.268000126E0,-4.770000076E1,6.581376402E1
1.420835922E0,4.692900085E1,-6.807000160E0,-5.539800262E1,7.292191075E1
1.428833891E0,5.687900162E1,-2.160000086E0,-5.079600143E1,7.628971220E1
1.436836782E0,5.064100266E1,4.620000362E0,-5.223400116E1,7.289887811E1
1.444840376E0,5.775500107E1,-4.215000153E0,-5.670900345E1,8.105132600E1
1.452841860E0,4.487700272E1,-4.605000019E0,-5.137600327E1,6.837137639E1
1.460840727E0,4.654400253E1,-7.215000153E0,-5.628700256E1,7.339364452E1
1.468841352E0,5.719900131E1,-2.674000025E0,-5.046100235E1,7.632292438E1
1.476846001E0,5.095500183E1,4.100000381E0,-5.268000412E1,7.340575624E1
1.484848422E0,5.717600250E1,-4.347000122E0,-5.447200394E1,7.908976473E1
1.492851587E0,4.511200333E1,-3.105000257E0,-4.892800140E1,6.662344326E1
1.500853735E0,4.742200089E1,-4.832000256E0,-5.395900345E1,7.199839198E1
1.508854633E0,5.675300217E1,-2.523000002E0,-4.867300415E1,7.480862328E1
1.516858657E0,5.070300293E1,3.889000177E0,-5.323600388E1,7.362058773E1
1.524858422E0,5.669500351E1,-4.317000389E0,-5.659000397E1,8.022087300E1
1.532861938E0,4.291600037E1,-4.241000175E0,-5.047100067E1,6.638592531E1
1.540862172E0,4.667300034E1,-5.285000324E0,-5.618400192E1,7.323211222E1
1.548861352E0,5.657000351E1,-1.463000059E0,-5.135500336E1,7.641755058E1
1.556866587E0,4.971300125E1,4.887000084E0,-5.345600128E1,7.316289590E1
1.564870532E0,5.700200272E1,-3.365000248E0,-5.525600433E1,7.945928237E1
1.572873266E0,4.356800079E1,-3.435000181E0,-4.869300079E1,6.542918497E1
1.580874633E0,4.637600327E1,-4.577000141E0,-5.518100357E1,7.222621245E1
1.588876040E0,5.776400375E1,-1.163000107E0,-5.102900314E1,7.708431657E1
1.596876469E0,5.065800095E1,4.980000019E0,-5.324000168E1,7.365820551E1
1.604876118E0,5.653600311E1,-3.233000040E0,-5.614700317E1,7.974495534E1
1.612875883E0,4.379300308E1,-3.423000097E0,-5.014500427E1,6.666382454E1
1.620875376E0,4.667800140E1,-5.194000244E0,-5.629600143E1,7.331475453E1
1.628873266E0,5.642400360E1,-1.845000029E0,-5.179900360E1,7.661728905E1
1.636875258E0,5.032300186E1,3.486000061E0,-5.345500183E1,7.349825803E1
1.644878149E0,5.701500320E1,-4.830000401E0,-5.614300156E1,8.016281007E1
1.652881079E0,4.387900162E1,-3.958000183E0,-4.947400284E1,6.624733583E1
1.660884126E0,4.799700165E1,-5.047000408E0,-5.351500320E1,7.206275007E1
1.668887641E0,5.789700317E1,-1.050999999E0,-4.991400146E1,7.644982093E1
1.676891118E0,5.038600159E1,4.407000065E0,-5.312400436E1,7.335073718E1
1.684893149E0,5.716700363E1,-4.356000423E0,-5.570000076E1,7.993454278E1
1.692894555E0,4.393200302E1,-4.698000431E0,-5.159200287E1,6.792515629E1
1.700896430E0,4.690200043E1,-5.355000019E0,-5.629700089E1,7.346989845E1
1.708900532E0,5.680200195E1,-1.616000056E0,-5.023900223E1,7.584877209E1
1.716907016E0,4.995200348E1,3.263000250E0,-5.400900269E1,7.363981391E1
1.724911118E0,5.704900360E1,-4.196000099E0,-5.726300430E1,8.093977323E1
1.732914321E0,4.473300171E1,-3.421000242E0,-4.981700134E1,6.704087042E1
1.740918969E0,4.748000336E1,-5.653000355E0,-5.462600327E1,7.259688261E1
1.748924204E0,5.643900299E1,-1.831000090E0,-4.990100098E1,7.535796918E1
1.756930883E0,5.135500336E1,4.781000137E0,-5.223900223E1,7.341054206E1
1.764938735E0,5.798800278E1,-4.452000141E0,-5.470000076E1,7.984058401E1
1.772945571E0,4.382100296E1,-4.874000072E0,-4.902300262E1,6.593398944E1
1.780952837E0,4.763000107E1,-5.094000340E0,-5.518700409E1,7.307647543E1
1.788953891E0,5.682300186E1,-1.251000047E0,-5.068800354E1,7.615571052E1
1.796955493E0,4.937100220E1,3.386000156E0,-5.456400299E1,7.366268579E1
1.804956196E0,5.658700180E1,-4.146000385E0,-5.681300354E1,8.029318441E1
1.812960258E0,4.455800247E1,-4.347000122E0,-4.925400162E1,6.656026344E1
1.820964985E0,4.751400375E1,-6.925000191E0,-5.428600311E1,7.247417688E1
1.828968696E0,5.628100204E1,-8.320000172E-1,-4.845300293E1,7.426935376E1
1.836972524E0,4.980500412E1,4.272000313E0,-5.122200394E1,7.157151744E1
1.844970376E0,5.617900085E1,-5.178000450E0,-5.513200378E1,7.888237868E1
1.852970219E0,4.517500305E1,-3.920000076E0,-4.892500305E1,6.670684541E1
1.860968774E0,5.046600342E1,-4.814000130E0,-5.442600250E1,7.437863838E1
1.868967797E0,5.858400345E1,-1.088000059E0,-5.181600189E1,7.821871423E1
1.876972016E0,5.006500244E1,3.270000219E0,-5.468000412E1,7.420983911E1
1.884969047E0,5.553800201E1,-5.973000050E0,-5.545900345E1,7.871370567E1
1.892967993E0,4.290500259E1,-6.160000324E0,-5.057500076E1,6.660792411E1
1.900966821E0,4.766900253E1,-6.190000057E0,-5.585200119E1,7.368918469E1
1.908967797E0,5.868900299E1,-1.347000122E0,-5.103500366E1,7.778679245E1
1.916970688E0,5.266200256E1,3.609000206E0,-5.525700378E1,7.641758871E1
1.924970688E0,5.735400391E1,-4.982000351E0,-5.648000336E1,8.064919634E1
1.932972719E0,4.247900391E1,-3.823000193E0,-4.991200256E1,6.565279204E1
1.940974907E0,4.849300385E1,-4.462000370E0,-5.508400345E1,7.352365813E1
1.948977212E0,5.931600189E1,-8.240000606E-1,-5.014800262E1,7.767811290E1
1.956978930E0,5.055300140E1,3.504000187E0,-5.412600327E1,7.414518324E1
1.964979438E0,5.545200348E1,-5.437000275E0,-5.601900101E1,7.901021539E1
1.972978735E0,4.262200165E1,-3.700000286E0,-4.734600067E1,6.381198011E1
1.980976508E0,4.845700073E1,-3.534000158E0,-5.229700089E1,7.138309589E1
1.988979594E0,5.937700272E1,-1.630000025E-1,-4.780700302E1,7.623099474E1
1.996983774E0,5.139100266E1,3.423000097E0,-5.100600052E1,7.248699313E1
2.004984751E0,5.505900192E1,-4.547000408E0,-5.367600250E1,7.702780115E1
2.012986430E0,4.253600311E1,-3.079000235E0,-4.879900360E1,6.480844510E1
2.020988032E0,4.866800308E1,-3.879000187E0,-5.240800095E1,7.162555221E1
2.028990922E0,5.735100174E1,9.280000329E-1,-4.634700394E1,7.374309024E1
2.036994946E0,5.019100189E1,4.940000057E0,-5.256700134E1,7.284799175E1
2.044995454E0,5.565400314E1,-4.227000237E0,-5.546700287E1,7.868814399E1
2.052996547E0,4.201500320E1,-2.039000034E0,-4.947000122E1,6.493611504E1
2.060997641E0,4.939700317E1,-3.274000168E0,-5.442500305E1,7.357216836E1
2.068992524E0,5.792000198E1,-6.850000620E-1,-5.013900375E1,7.661015306E1
2.076990415E0,4.844300079E1,3.482000113E0,-5.411200333E1,7.271146783E1
2.084991665E0,5.514400101E1,-4.826000214E0,-5.568500137E1,7.851732613E1
2.092996587E0,4.426300049E1,-3.379000187E0,-5.037200165E1,6.714141348E1
2.101001235E0,5.024600220E1,-4.393000126E0,-5.643500137E1,7.568928964E1
2.109002641E0,5.841200256E1,-3.610000312E-1,-4.980900192E1,7.676606696E1
2.117006157E0,5.169800186E1,4.547000408E0,-5.123600388E1,7.292795556E1
2.125006938E0,5.746800232E1,-3.582000256E0,-5.358400345E1,7.865524421E1
2.133009477E0,4.398500061E1,-2.480000019E0,-4.847600174E1,6.550384281E1
2.141013462E0,4.970500183E1,-3.972000122E0,-5.397800446E1,7.348461715E1
2.149013852E0,5.793900299E1,-4.080000222E-1,-5.002900314E1,7.655060867E1
2.157013462E0,5.087500381E1,2.905000210E0,-5.278600311E1,7.336938847E1
2.165012368E0,5.699700165E1,-5.192000389E0,-5.536000443E1,7.962628432E1
2.173012485E0,4.403500366E1,-3.395000219E0,-4.936600113E1,6.623903412E1
2.181012212E0,5.101700211E1,-3.660000086E0,-5.365300369E1,7.412674895E1
2.189014594E0,6.015800476E1,1.265000105E0,-5.027400208E1,7.840957242E1
2.197019555E0,5.061300278E1,4.421000004E0,-5.435300446E1,7.440074183E1
2.205022133E0,5.588000107E1,-4.300000191E0,-5.591500092E1,7.916787131E1
2.213025063E0,4.439600372E1,-3.267000198E0,-4.914600372E1,6.630993982E1
2.221029399E0,5.066500092E1,-3.693000078E0,-5.342700195E1,7.372262275E1
2.229032016E0,5.935200119E1,1.290000081E0,-4.848300171E1,7.664806325E1
2.237032407E0,5.157000351E1,4.611999989E0,-5.335600281E1,7.434782338E1
2.245030805E0,5.622000122E1,-4.623000145E0,-5.457600403E1,7.848949537E1
2.253033579E0,4.283400345E1,-4.045000076E0,-4.734600067E1,6.397466418E1
2.261032329E0,5.024600220E1,-4.736000061E0,-5.319700241E1,7.332810852E1
2.269029907E0,5.891300201E1,5.500000343E-2,-4.925600052E1,7.679126525E1
2.277031469E0,5.032400131E1,3.487000227E0,-5.323100281E1,7.333623892E1
2.285029712E0,5.539800262E1,-4.700000286E0,-5.412400436E1,7.759147212E1
2.293031118E0,4.272600174E1,-3.875000238E0,-4.768100357E1,6.414050945E1
2.301031157E0,4.925200272E1,-5.735000134E0,-5.173500061E1,7.166003270E1
2.309026196E0,5.882200241E1,2.430000156E-1,-4.724700165E1,7.544777122E1
2.317026938E0,5.175500107E1,3.897000074E0,-5.368900299E1,7.467446543E1
2.325026274E0,5.570100403E1,-7.052000523E0,-5.534400177E1,7.883711748E1
2.333025532E0,4.356200027E1,-5.177000046E0,-4.969000244E1,6.628382563E1
2.341023305E0,5.113800430E1,-3.560000181E0,-5.410000229E1,7.452905026E1
2.349021157E0,5.902200317E1,1.622000098E0,-4.859300232E1,7.646899775E1
2.357022837E0,5.072000122E1,4.250000000E0,-5.413000107E1,7.430099622E1
2.365023657E0,5.577300262E1,-4.386000156E0,-5.368100357E1,7.753396007E1
2.373026313E0,4.304300308E1,-2.827000141E0,-4.579000092E1,6.290799812E1
2.381029477E0,4.995400238E1,-3.937000275E0,-5.230500412E1,7.243421692E1
2.389030337E0,5.877600098E1,1.590000033E0,-4.993100357E1,7.713787337E1
2.397032876E0,4.992700195E1,4.631000042E0,-5.390300369E1,7.361851325E1
2.405032016E0,5.513700104E1,-5.262000084E0,-5.255700302E1,7.635454207E1
2.413030962E0,4.261100388E1,-3.883000135E0,-4.723400116E1,6.373245803E1
2.421027797E0,4.934900284E1,-4.095000267E0,-5.352800369E1,7.292009523E1
2.429025180E0,5.868200302E1,1.774000049E0,-4.836900330E1,7.606763461E1
2.437022368E0,5.067200089E1,5.338000298E0,-5.458100128E1,7.466747365E1
2.445020610E0,5.554700089E1,-4.057000160E0,-5.569000244E1,7.876106227E1
2.453020962E0,4.253900146E1,-3.077000141E0,-4.846400070E1,6.455845366E1
2.461022172E0,4.998400116E1,-3.135000229E0,-5.565700150E1,7.487276149E1
2.469021626E0,5.769500351E1,1.296000004E0,-5.081600189E1,7.689381701E1
2.477019204E0,4.984100342E1,3.345000267E0,-5.389700317E1,7.348606398E1
2.485013969E0,5.654300308E1,-5.048000336E0,-5.457700348E1,7.874797022E1
2.493012094E0,4.366400146E1,-3.789000273E0,-4.835700226E1,6.526332212E1
2.501010883E0,5.113000107E1,-3.740000248E0,-5.354200363E1,7.412833982E1
2.509011001E0,5.856300354E1,1.847000122E0,-4.926100159E1,7.654856674E1
2.517010727E0,4.859000397E1,3.866000175E0,-5.344500351E1,7.233465866E1
2.525011743E0,5.387500381E1,-4.666000366E0,-5.433700180E1,7.666027237E1
2.533012680E0,4.116400146E1,-2.573000193E0,-4.879200363E1,6.388861373E1
2.541014477E0,4.873200226E1,-2.872000217E0,-5.286000061E1,7.195301310E1
2.549012680E0,5.749300385E1,1.564000130E0,-4.880600357E1,7.543154229E1
2.557011743E0,5.067100143E1,3.515000105E0,-5.412700272E1,7.422693605E1
2.565010649E0,5.652000427E1,-5.414000034E0,-5.435200119E1,7.860001471E1
2.573009555E0,4.368200302E1,-3.514000177E0,-4.847000122E1,6.534375719E1
2.581009087E0,5.043600082E1,-3.451000214E0,-5.498900223E1,7.469598348E1
2.589006391E0,5.723200226E1,1.345000029E0,-5.047800064E1,7.632391274E1
2.597004438E0,4.918200302E1,3.838000298E0,-5.244400406E1,7.199981409E1
2.605000063E0,5.607300186E1,-5.264000416E0,-5.278700256E1,7.719040664E1
2.612997837E0,4.406400299E1,-3.108000040E0,-4.791600418E1,6.517084839E1
2.620994008E0,5.092700195E1,-3.214000225E0,-5.398900223E1,7.428796462E1
2.628992329E0,5.889500427E1,1.517000079E0,-4.892700195E1,7.658181467E1
2.636993462E0,4.917800140E1,3.835000277E0,-5.289000320E1,7.232244111E1
