"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.576774359E0,-5.443000317E0,-2.638200188E1,-4.478200150E1,5.225958222E1
2.584772367E0,-5.970000267E0,-2.716900063E1,-4.566800308E1,5.347300257E1
2.592768031E0,-6.444000244E0,-2.730200195E1,-4.510600281E1,5.311756714E1
2.600768891E0,-7.194000244E0,-2.619200134E1,-4.566400146E1,5.313168173E1
2.608770453E0,-6.689000130E0,-2.559800148E1,-4.611600113E1,5.316658690E1
2.616768891E0,-6.589000225E0,-2.603400040E1,-4.444100189E1,5.192481825E1
2.624770922E0,-6.575000286E0,-2.602000046E1,-4.254300308E1,5.030087637E1
2.632770726E0,-6.286000252E0,-2.517200089E1,-4.288300323E1,5.012080800E1
2.640769320E0,-7.225000381E0,-2.500100136E1,-4.466400146E1,5.169258870E1
2.648770062E0,-7.531000137E0,-2.603700066E1,-4.499200058E1,5.252543653E1
2.656770258E0,-7.031000137E0,-2.727100182E1,-4.554900360E1,5.355235039E1
2.664772211E0,-6.589000225E0,-2.768400192E1,-4.543800354E1,5.361372074E1
2.672772016E0,-6.150000095E0,-2.645000076E1,-4.477700043E1,5.236797503E1
2.680769828E0,-6.230000496E0,-2.608100128E1,-4.299200058E1,5.066896139E1
2.688769164E0,-6.016000271E0,-2.642300034E1,-4.265700150E1,5.053698628E1
2.696766586E0,-5.794000149E0,-2.632700157E1,-4.522600174E1,5.265047657E1
2.704769633E0,-6.050000191E0,-2.662700081E1,-4.544600296E1,5.301828797E1
2.712769711E0,-6.205000401E0,-2.719100189E1,-4.555400085E1,5.341366499E1
2.720769828E0,-5.362000465E0,-2.683600044E1,-4.567300034E1,5.324420089E1
2.728770648E0,-5.434000492E0,-2.628700066E1,-4.444700241E1,5.192370160E1
2.736768344E0,-5.426000118E0,-2.619300079E1,-4.411300278E1,5.158945417E1
2.744769125E0,-4.139000416E0,-2.624900055E1,-4.389800262E1,5.131448128E1
2.752770453E0,-4.623000145E0,-2.656500053E1,-4.311200333E1,5.084993820E1
2.760773422E0,-6.352000237E0,-2.699200058E1,-4.428100204E1,5.224675248E1
2.768773734E0,-6.496000290E0,-2.711400223E1,-4.684700394E1,5.451613444E1
2.776771898E0,-5.346000195E0,-2.616600037E1,-4.819100189E1,5.509638787E1
2.784773344E0,-4.392000198E0,-2.606500053E1,-4.685900116E1,5.379999915E1
2.792772836E0,-4.692000389E0,-2.579200172E1,-4.584800339E1,5.281365008E1
2.800773734E0,-5.835000515E0,-2.518300056E1,-4.740600204E1,5.399592372E1
2.808776508E0,-6.209000111E0,-2.573100090E1,-4.663900375E1,5.362679145E1
2.816776117E0,-6.000000477E0,-2.624900055E1,-4.529900360E1,5.269734114E1
2.824775258E0,-5.042000294E0,-2.751800156E1,-4.455500031E1,5.260998222E1
2.832770922E0,-4.315000057E0,-2.717300224E1,-4.445000076E1,5.227613073E1
2.840768031E0,-4.834000111E0,-2.613000107E1,-4.478600311E1,5.207619982E1
2.848766508E0,-5.355000019E0,-2.699700165E1,-4.399700165E1,5.189653435E1
2.856763383E0,-5.260000229E0,-2.735100174E1,-4.377300262E1,5.188275877E1
2.864761586E0,-4.534000397E0,-2.692200089E1,-4.467300034E1,5.235483025E1
2.872757562E0,-4.338000298E0,-2.571600151E1,-4.479100037E1,5.183015236E1
2.880753070E0,-6.212000370E0,-2.562900162E1,-4.556000137E1,5.264169828E1
2.888752836E0,-6.356000423E0,-2.601000214E1,-4.578100204E1,5.303601701E1
2.896748930E0,-6.144000053E0,-2.652500153E1,-4.399400330E1,5.173776927E1
2.904747016E0,-7.248000145E0,-2.752800179E1,-4.152700043E1,5.034695773E1
2.912743031E0,-7.419000149E0,-2.828000069E1,-4.219200134E1,5.133190995E1
2.920740297E0,-5.882000446E0,-2.786900139E1,-4.399000168E1,5.240610094E1
2.928738617E0,-3.718000174E0,-2.702200127E1,-4.423100281E1,5.196531234E1
2.936733500E0,-3.146000147E0,-2.715500069E1,-4.501600266E1,5.266623087E1
2.944729633E0,-4.131999969E0,-2.788900185E1,-4.500600052E1,5.310753177E1
2.952726078E0,-5.315000057E0,-2.800700188E1,-4.544400406E1,5.364511986E1
2.960720219E0,-5.388000488E0,-2.737200165E1,-4.511200333E1,5.304102061E1
2.968714203E0,-4.761000156E0,-2.676400185E1,-4.511800385E1,5.267459718E1
2.976709359E0,-4.860000134E0,-2.641300201E1,-4.578900146E1,5.308388580E1
2.984707875E0,-6.207000256E0,-2.727400208E1,-4.588800049E1,5.374110745E1
2.992705844E0,-5.341000080E0,-2.672500038E1,-4.455700302E1,5.223101038E1
3.000701351E0,-5.039000034E0,-2.569300079E1,-4.478600311E1,5.187781690E1
3.008700375E0,-5.793000221E0,-2.658000183E1,-4.366100311E1,5.144257519E1
3.016694633E0,-6.526000500E0,-2.718800163E1,-4.209100342E1,5.053146232E1
3.024691859E0,-6.766000271E0,-2.704400063E1,-4.432300186E1,5.236110411E1
3.032684476E0,-5.703000069E0,-2.694000053E1,-4.410700226E1,5.199726422E1
3.040678148E0,-5.325000286E0,-2.653800201E1,-4.411100388E1,5.175327856E1
3.048671664E0,-5.902000427E0,-2.641100121E1,-4.410800171E1,5.174833725E1
3.056662992E0,-6.883000374E0,-2.705500221E1,-4.421000290E1,5.228645327E1
3.064660023E0,-6.275000095E0,-2.680700111E1,-4.332200241E1,5.133017463E1
3.072660570E0,-6.153000355E0,-2.679200172E1,-4.276500320E1,5.083813794E1
3.080661234E0,-6.420000076E0,-2.710400200E1,-4.454800034E1,5.253920117E1
3.088662250E0,-5.945000172E0,-2.705400085E1,-4.410500336E1,5.208179442E1
3.096661586E0,-4.562000275E0,-2.737900162E1,-4.433600235E1,5.230776883E1
3.104660766E0,-5.693000317E0,-2.684400177E1,-4.354900360E1,5.147355047E1
3.112660805E0,-6.522000313E0,-2.701300049E1,-4.320800018E1,5.137285240E1
3.120661469E0,-4.706000328E0,-2.767300224E1,-4.533800125E1,5.332425198E1
3.128660648E0,-4.321000099E0,-2.726500130E1,-4.444900131E1,5.232365675E1
3.136659125E0,-4.340000153E0,-2.580400085E1,-4.423200226E1,5.139214031E1
3.144658226E0,-5.607000351E0,-2.547100067E1,-4.433700180E1,5.143909075E1
3.152656156E0,-6.851000309E0,-2.668000221E1,-4.320700073E1,5.124064437E1
3.160657797E0,-6.628000259E0,-2.675500107E1,-4.399000168E1,5.191224053E1
3.168658930E0,-5.547000408E0,-2.628900146E1,-4.466900253E1,5.212677430E1
3.176656469E0,-5.641000271E0,-2.593400192E1,-4.478100204E1,5.205508125E1
3.184654672E0,-6.319000244E0,-2.554400063E1,-4.489000320E1,5.203400926E1
3.192654008E0,-6.499000072E0,-2.656100082E1,-4.421500397E1,5.198740561E1
3.200654672E0,-6.421000481E0,-2.719000053E1,-4.376600266E1,5.192290790E1
3.208653070E0,-5.914000511E0,-2.659400177E1,-4.399500275E1,5.174723760E1
3.216650922E0,-5.713000298E0,-2.712100220E1,-4.377100372E1,5.180818371E1
3.224650023E0,-5.236000061E0,-2.707000160E1,-4.310500336E1,5.116875998E1
3.232650453E0,-4.482000351E0,-2.635500145E1,-4.266600037E1,5.034939936E1
3.240650023E0,-4.628000259E0,-2.656500053E1,-4.467400360E1,5.218126328E1
3.248649945E0,-5.601000309E0,-2.694400215E1,-4.622800064E1,5.379942843E1
3.256650883E0,-5.515000343E0,-2.739300156E1,-4.633900070E1,5.411187253E1
3.264651195E0,-5.759000301E0,-2.759600067E1,-4.577800369E1,5.376179833E1
3.272649594E0,-7.101000309E0,-2.680200195E1,-4.421000290E1,5.218520739E1
3.280648422E0,-7.404000282E0,-2.618500137E1,-4.320600128E1,5.106106211E1
3.288647445E0,-6.591000080E0,-2.628900146E1,-4.321100235E1,5.100728972E1
3.296644203E0,-5.941000462E0,-2.687800217E1,-4.511000061E1,5.284538430E1
3.304641625E0,-6.792000294E0,-2.698300171E1,-4.845300293E1,5.587402923E1
3.312639789E0,-6.616000175E0,-2.605600166E1,-4.890400314E1,5.580580798E1
3.320637875E0,-5.682000160E0,-2.631700134E1,-4.690000153E1,5.407845993E1
3.328638305E0,-6.327000141E0,-2.728800201E1,-4.622200394E1,5.404756824E1
3.336638851E0,-5.890000343E0,-2.779200172E1,-4.588800049E1,5.397032567E1
3.344639203E0,-5.260000229E0,-2.718000221E1,-4.544800186E1,5.321598440E1
3.352635414E0,-5.211000443E0,-2.653100204E1,-4.467000198E1,5.221549265E1
3.360632211E0,-5.204000473E0,-2.635200119E1,-4.534000397E1,5.269938849E1
3.368634633E0,-5.722000122E0,-2.547900200E1,-4.389000320E1,5.107106039E1
3.376635141E0,-6.268000126E0,-2.662800217E1,-4.399300385E1,5.180465918E1
3.384636859E0,-7.154000282E0,-2.736900139E1,-4.632800293E1,5.428191055E1
3.392636351E0,-6.702000141E0,-2.595000076E1,-4.544400406E1,5.275866612E1
3.400635609E0,-6.765000343E0,-2.513500214E1,-4.555800247E1,5.246965934E1
3.408636820E0,-7.167000294E0,-2.599000168E1,-4.465900040E1,5.216581636E1
3.416640961E0,-6.002000332E0,-2.631900215E1,-4.254500198E1,5.038641757E1
3.424644711E0,-5.792000294E0,-2.649300194E1,-4.433100128E1,5.196791408E1
3.432648891E0,-5.320000172E0,-2.636200142E1,-4.511600113E1,5.252343361E1
3.440649437E0,-4.708000183E0,-2.611000061E1,-4.367000198E1,5.109761708E1
3.448651781E0,-5.427000046E0,-2.627600098E1,-4.444600296E1,5.191654588E1
3.456654203E0,-5.485000134E0,-2.519800186E1,-4.623600388E1,5.294140703E1
3.464655375E0,-5.614000320E0,-2.539200211E1,-4.601100159E1,5.285151878E1
3.472655141E0,-5.837000370E0,-2.705200195E1,-4.533300400E1,5.311273514E1
3.480656859E0,-6.088000298E0,-2.717600060E1,-4.655900192E1,5.425255216E1
3.488660258E0,-5.833000183E0,-2.696300125E1,-4.566900253E1,5.335433553E1
3.496665141E0,-5.821000099E0,-2.695100212E1,-4.410600281E1,5.201519048E1
3.504669359E0,-7.042000294E0,-2.588500214E1,-4.443700027E1,5.190635893E1
3.512668305E0,-6.677000523E0,-2.575400162E1,-4.388200378E1,5.131745504E1
3.520671391E0,-5.850000381E0,-2.567300034E1,-4.366500092E1,5.098978089E1
3.528672445E0,-5.975000381E0,-2.560500145E1,-4.533800125E1,5.241041009E1
3.536670531E0,-6.332000256E0,-2.572900200E1,-4.500100327E1,5.222227557E1
3.544666195E0,-6.202000141E0,-2.570500183E1,-4.343900299E1,5.085429093E1
3.552661859E0,-5.320000172E0,-2.636200142E1,-4.511600113E1,5.252343361E1
3.560661117E0,-6.921000481E0,-2.735000038E1,-4.677600098E1,5.462524175E1
3.568660375E0,-6.811000347E0,-2.751800156E1,-4.621800232E1,5.421931274E1
3.576657328E0,-5.347000122E0,-2.664600182E1,-4.623100281E1,5.362746911E1
3.584652016E0,-5.925000191E0,-2.669100189E1,-4.466400146E1,5.236781680E1
3.592650023E0,-5.670000076E0,-2.639200211E1,-4.455600357E1,5.209533693E1
3.600646234E0,-5.645000458E0,-2.585200119E1,-4.612100220E1,5.317272646E1
3.608645961E0,-5.399000168E0,-2.581900215E1,-4.478300095E1,5.197390931E1
3.616645180E0,-5.973000050E0,-2.577500153E1,-4.355200195E1,5.095884916E1
3.624644633E0,-5.313000202E0,-2.635400200E1,-4.411200333E1,5.165878657E1
3.632642601E0,-4.633000374E0,-2.665700150E1,-4.456200027E1,5.213283313E1
3.640641391E0,-6.896000385E0,-2.723900223E1,-4.420900345E1,5.238276481E1
3.648637367E0,-7.348000526E0,-2.683600044E1,-4.565900040E1,5.346876049E1
3.656633617E0,-6.027000427E0,-2.625700188E1,-4.656300354E1,5.379468543E1
3.664631703E0,-6.525000095E0,-2.675800133E1,-4.600000381E1,5.361498496E1
3.672626586E0,-6.438000202E0,-2.712100220E1,-4.689200211E1,5.455141124E1
3.680623930E0,-4.736000061E0,-2.639600182E1,-4.500800323E1,5.239178336E1
3.688623148E0,-4.883000374E0,-2.530100060E1,-4.300300217E1,5.013225029E1
3.696622367E0,-5.276000023E0,-2.571700096E1,-4.489600372E1,5.200818652E1
3.704623109E0,-5.585000038E0,-2.675600052E1,-4.567100143E1,5.322514595E1
3.712622953E0,-6.869000435E0,-2.686900139E1,-4.387600327E1,5.190597331E1
3.720623266E0,-6.251000404E0,-2.635400200E1,-4.421700287E1,5.185317512E1
3.728624984E0,-4.955000401E0,-2.605800056E1,-4.601300049E1,5.311089941E1
3.736625375E0,-4.311000347E0,-2.526100159E1,-4.535100174E1,5.209046250E1
3.744624203E0,-6.038000107E0,-2.669800186E1,-4.399400330E1,5.181421692E1
3.752621391E0,-7.363000393E0,-2.719400215E1,-4.443000031E1,5.260943314E1
3.760622406E0,-5.379000187E0,-2.727800179E1,-4.477700043E1,5.270676230E1
3.768623266E0,-4.834000111E0,-2.803800201E1,-4.343800354E1,5.192646017E1
3.776623930E0,-5.632000446E0,-2.757500076E1,-4.455100250E1,5.269622302E1
3.784623266E0,-5.428000450E0,-2.784100151E1,-4.633700180E1,5.432957104E1
3.792620101E0,-5.731000423E0,-2.713900185E1,-4.611500168E1,5.381415396E1
3.800616664E0,-6.369000435E0,-2.628000069E1,-4.499800110E1,5.249783525E1
3.808616898E0,-6.123000145E0,-2.616100121E1,-4.444200134E1,5.193246189E1
3.816614633E0,-6.730000496E0,-2.640700150E1,-4.510700226E1,5.269975605E1
3.824611273E0,-6.812000275E0,-2.586900139E1,-4.533200073E1,5.263647852E1
3.832607953E0,-5.410000324E0,-2.600100136E1,-4.455900192E1,5.187316096E1
3.840603773E0,-6.386000156E0,-2.655500221E1,-4.488500214E1,5.254153174E1
3.848602172E0,-7.557000160E0,-2.640200043E1,-4.610600281E1,5.366504796E1
3.856600570E0,-7.911000252E0,-2.652300072E1,-4.532200241E1,5.310496582E1
3.864596976E0,-7.806000233E0,-2.661100197E1,-4.632700348E1,5.399324325E1
3.872592992E0,-5.959000111E0,-2.689700127E1,-4.756600189E1,5.496801702E1
3.880593070E0,-6.957000256E0,-2.798600197E1,-4.588000107E1,5.419031885E1
3.888592797E0,-8.004000664E0,-2.790300179E1,-4.553900146E1,5.400409419E1
3.896592289E0,-5.957000256E0,-2.715200043E1,-4.488600159E1,5.279649721E1
3.904593031E0,-5.481000423E0,-2.710200119E1,-4.433100128E1,5.224746414E1
3.912591898E0,-5.919000149E0,-2.642800140E1,-4.634000397E1,5.367373463E1
3.920592914E0,-5.111000061E0,-2.662300110E1,-4.623300171E1,5.359474747E1
3.928590687E0,-6.763000488E0,-2.695500183E1,-4.465800095E1,5.259892915E1
3.936590219E0,-6.851000309E0,-2.668000221E1,-4.320700073E1,5.124064437E1
3.944590726E0,-6.152000427E0,-2.670600128E1,-4.354700089E1,5.145288038E1
3.952591234E0,-7.416000366E0,-2.619700050E1,-4.476800156E1,5.239707874E1
3.960590375E0,-6.596000195E0,-2.638000107E1,-4.309900284E1,5.096013855E1
3.968588461E0,-5.533000469E0,-2.636200142E1,-4.210100174E1,4.998063185E1
3.976587992E0,-6.081000328E0,-2.569100189E1,-4.299300385E1,5.045200217E1
3.984590922E0,-7.173000336E0,-2.608200073E1,-4.465900040E1,5.221253693E1
3.992591625E0,-7.798000336E0,-2.668800163E1,-4.442900085E1,5.241177690E1
4.000596039E0,-8.136000633E0,-2.653600121E1,-4.398100281E1,5.200656184E1
4.008601078E0,-7.697000504E0,-2.686600113E1,-4.509800339E1,5.305521410E1
4.016604086E0,-7.663000584E0,-2.648800087E1,-4.376100159E1,5.172389223E1
4.024603734E0,-7.854000568E0,-2.595100212E1,-4.264600372E1,5.053534871E1
4.032600766E0,-7.390000343E0,-2.600000191E1,-4.298300171E1,5.077549252E1
4.040600023E0,-7.409000397E0,-2.619100189E1,-4.387500381E1,5.163213947E1
4.048599555E0,-7.349000454E0,-2.692300034E1,-4.498900223E1,5.294210117E1
4.056597992E0,-6.754000187E0,-2.668800163E1,-4.588700104E1,5.351152038E1
4.064595531E0,-7.103000164E0,-2.654600143E1,-4.689000320E1,5.434901291E1
4.072591469E0,-6.918000221E0,-2.734600067E1,-4.632900238E1,5.424056546E1
4.080586547E0,-6.273000240E0,-2.654800034E1,-4.555600357E1,5.309892951E1
4.088582367E0,-7.073000431E0,-2.625900078E1,-4.532800293E1,5.286010127E1
4.096577797E0,-8.484000206E0,-2.630700111E1,-4.565400314E1,5.336969711E1
4.104576156E0,-6.566000462E0,-2.557800102E1,-4.633900070E1,5.333525555E1
4.112573695E0,-5.987000465E0,-2.570300102E1,-4.611900330E1,5.313615437E1
4.120570492E0,-7.506000519E0,-2.575200081E1,-4.510400391E1,5.247739283E1
4.128567289E0,-6.069000244E0,-2.542100143E1,-4.377600098E1,5.098429503E1
4.136564086E0,-5.865000248E0,-2.568800163E1,-4.567400360E1,5.272936810E1
4.144564242E0,-8.289000511E0,-2.675300217E1,-4.699300385E1,5.470624338E1
4.152562641E0,-8.753000259E0,-2.679100037E1,-4.587300110E1,5.383962244E1
4.160558734E0,-7.101000309E0,-2.663100052E1,-4.588500214E1,5.352632824E1
4.168557406E0,-6.312000275E0,-2.710100174E1,-4.577600098E1,5.357002808E1
4.176553578E0,-7.376000404E0,-2.737900162E1,-4.454000092E1,5.279987493E1
4.184552211E0,-8.079000473E0,-2.735700035E1,-4.475900269E1,5.307583290E1
4.192550062E0,-7.801000595E0,-2.669200134E1,-4.487500381E1,5.279284529E1
4.200548656E0,-6.837000370E0,-2.632200050E1,-4.454800034E1,5.219307060E1
4.208546937E0,-6.742000103E0,-2.659100151E1,-4.510600281E1,5.279287278E1
4.216547094E0,-7.905000210E0,-2.651800156E1,-4.465200043E1,5.253089164E1
4.224552211E0,-6.712000370E0,-2.621800041E1,-4.443800354E1,5.203047812E1
4.232548812E0,-6.412000179E0,-2.692400169E1,-4.510700226E1,5.292123644E1
4.240546117E0,-7.423000336E0,-2.794000053E1,-4.587700272E1,5.422586045E1
4.248545766E0,-8.094000816E0,-2.762900162E1,-4.431100082E1,5.284259053E1
4.256538734E0,-7.102000237E0,-2.680300140E1,-4.432100296E1,5.227992535E1
4.264537992E0,-6.984000206E0,-2.679100037E1,-4.432200241E1,5.225872039E1
4.272534281E0,-7.707000256E0,-2.721800041E1,-4.308800125E1,5.154409036E1
4.280532719E0,-7.243000507E0,-2.718000221E1,-4.409600067E1,5.230364090E1
4.288533617E0,-7.447000504E0,-2.674300194E1,-4.398400116E1,5.201190563E1
4.296533266E0,-7.207000256E0,-2.654400063E1,-4.499100113E1,5.273248529E1
4.304533891E0,-7.483000278E0,-2.703600121E1,-4.632700348E1,5.415839645E1
4.312532328E0,-7.565000534E0,-2.666800117E1,-4.476500320E1,5.265279700E1
4.320529633E0,-8.370000839E0,-2.655700111E1,-4.375600052E1,5.186442715E1
4.328530101E0,-7.977000237E0,-2.761900139E1,-4.442400360E1,5.291440131E1
4.336530726E0,-7.101000309E0,-2.680200195E1,-4.421000290E1,5.218520739E1
4.344530492E0,-7.937000275E0,-2.715000153E1,-4.319800186E1,5.163512294E1
4.352528070E0,-7.821000576E0,-2.705400085E1,-4.420400238E1,5.241260191E1
4.360525609E0,-8.335000038E0,-2.583500099E1,-4.554500198E1,5.302137972E1
4.368523109E0,-8.877000809E0,-2.698000145E1,-4.509000397E1,5.329005610E1
4.376517836E0,-8.029000282E0,-2.670600128E1,-4.375700378E1,5.188786689E1
4.384516469E0,-7.994000435E0,-2.624300194E1,-4.320100021E1,5.117543955E1
4.392517406E0,-8.360000610E0,-2.646100044E1,-4.319800186E1,5.134336880E1
4.400518656E0,-7.680000305E0,-2.676300049E1,-4.364800262E1,5.177247080E1
4.408518070E0,-7.781000137E0,-2.650000191E1,-4.376000214E1,5.174680523E1
4.416515648E0,-8.023000717E0,-2.652800179E1,-4.454000092E1,5.245869900E1
4.424515180E0,-7.362000465E0,-2.685000038E1,-4.755600357E1,5.510621605E1
4.432511156E0,-7.776000500E0,-2.623700142E1,-4.554700089E1,5.313544690E1
4.440508461E0,-8.702000618E0,-2.648300171E1,-4.163300323E1,5.010370398E1
4.448505726E0,-8.517000198E0,-2.711100197E1,-4.263600159E1,5.123840700E1
4.456501234E0,-8.272000313E0,-2.673600197E1,-4.464900208E1,5.269509633E1
4.464498226E0,-7.546000481E0,-2.639200211E1,-4.476700211E1,5.251251637E1
4.472494828E0,-6.360000134E0,-2.635800171E1,-4.310000229E1,5.091958418E1
4.480492289E0,-5.702000141E0,-2.693800163E1,-4.388400269E1,5.180708860E1
4.488496000E0,-6.999000549E0,-2.689200211E1,-4.543800354E1,5.326141147E1
4.496495375E0,-7.762000561E0,-2.622400093E1,-4.376100159E1,5.160399343E1
4.504492406E0,-6.949000359E0,-2.632800102E1,-4.376600266E1,5.154527362E1
4.512489945E0,-7.909000397E0,-2.660700035E1,-4.431700134E1,5.229226867E1
4.520488109E0,-8.711000443E0,-2.649200058E1,-4.286100388E1,5.113485383E1
4.528485609E0,-7.812000275E0,-2.696000099E1,-4.386900330E1,5.208030772E1
4.536487055E0,-6.793000221E0,-2.724200058E1,-4.621900177E1,5.407834661E1
4.544485180E0,-7.261000156E0,-2.728500175E1,-4.576900101E1,5.377727120E1
4.552482211E0,-7.324000359E0,-2.672600174E1,-4.331600189E1,5.142174803E1
4.560479047E0,-5.983000278E0,-2.595700073E1,-4.321600342E1,5.076598399E1
4.568481469E0,-6.891000271E0,-2.723400116E1,-4.354000092E1,5.181610159E1
4.576483226E0,-8.203000069E0,-2.763200188E1,-4.308300018E1,5.183591074E1
4.584483695E0,-7.770000458E0,-2.640400124E1,-4.320200348E1,5.122457704E1
4.592483969E0,-7.612000465E0,-2.566500092E1,-4.432300186E1,5.177995092E1
4.600485375E0,-7.193000317E0,-2.635800171E1,-4.476900101E1,5.244756390E1
4.608485414E0,-7.793000221E0,-2.659700203E1,-4.454100037E1,5.245981398E1
4.616482523E0,-8.242000580E0,-2.619100189E1,-4.554400253E1,5.318040354E1
4.624482211E0,-6.871000290E0,-2.678500175E1,-4.499300385E1,5.281114806E1
4.632478422E0,-7.009000301E0,-2.733100128E1,-4.275700378E1,5.122763989E1
4.640476547E0,-8.779000282E0,-2.750400162E1,-4.296800232E1,5.176668981E1
4.648473578E0,-8.901000023E0,-2.743300056E1,-4.419500351E1,5.277305806E1
4.656471117E0,-8.072000504E0,-2.726400185E1,-4.464800262E1,5.293323273E1
4.664469437E0,-7.595000267E0,-2.695500183E1,-4.632700348E1,5.413360697E1
4.672463422E0,-6.298000336E0,-2.700200081E1,-4.477200317E1,5.266217926E1
4.680461703E0,-7.007000446E0,-2.724300194E1,-4.331600189E1,5.164838071E1
4.688460453E0,-8.928000450E0,-2.615300179E1,-4.353100204E1,5.156197081E1
4.696459437E0,-8.184000015E0,-2.561900139E1,-4.275600052E1,5.051125289E1
4.704456625E0,-8.122000694E0,-2.652100182E1,-4.208300018E1,5.040148150E1
4.712453656E0,-7.675000191E0,-2.684400177E1,-4.219700241E1,5.059736230E1
4.720448734E0,-6.927000523E0,-2.604900169E1,-4.332100296E1,5.102198666E1
4.728446664E0,-7.614000320E0,-2.575300217E1,-4.376400375E1,5.134664688E1
4.736442406E0,-7.637000561E0,-2.603300095E1,-4.432100296E1,5.196529822E1
4.744443226E0,-8.164000511E0,-2.690600204E1,-4.442500305E1,5.257532450E1
4.752440297E0,-7.783000469E0,-2.815200043E1,-4.509300232E1,5.372605590E1
4.760440258E0,-6.099000454E0,-2.744400215E1,-4.555300140E1,5.352987014E1
4.768440297E0,-6.039000511E0,-2.652700043E1,-4.578100204E1,5.325459067E1
4.776440570E0,-6.390000343E0,-2.655900192E1,-4.544300079E1,5.302149572E1
4.784441351E0,-5.168000221E0,-2.597300148E1,-4.378000259E1,5.116633326E1
4.792436195E0,-6.095000267E0,-2.579000092E1,-4.399700165E1,5.136155498E1
4.800432445E0,-6.684000492E0,-2.576100159E1,-4.477500153E1,5.208748244E1
4.808427367E0,-6.697000504E0,-2.603200150E1,-4.410400391E1,5.164956997E1
4.816424320E0,-6.989000320E0,-2.679600143E1,-4.499200058E1,5.283135371E1
4.824421430E0,-6.092000484E0,-2.735200119E1,-4.544200134E1,5.338745101E1
4.832414516E0,-6.348000526E0,-2.773800087E1,-4.488100052E1,5.314130230E1
4.840410180E0,-6.330000401E0,-2.737700081E1,-4.577500153E1,5.371144983E1
4.848407641E0,-5.219000340E0,-2.662400055E1,-4.489300156E1,5.245433212E1
4.856404125E0,-5.419000149E0,-2.618200111E1,-4.411200333E1,5.158227973E1
4.864400414E0,-7.550000191E0,-2.639600182E1,-4.521300125E1,5.289581171E1
4.872395531E0,-8.597000122E0,-2.631300163E1,-4.498300171E1,5.281811156E1
4.880388226E0,-7.075000286E0,-2.643300056E1,-4.398800278E1,5.180447409E1
4.888381625E0,-6.425000191E0,-2.719400215E1,-4.432400131E1,5.239667425E1
4.896375297E0,-6.684000492E0,-2.766900063E1,-4.331600189E1,5.183170341E1
4.904370609E0,-7.045000553E0,-2.788200188E1,-4.264300156E1,5.143407084E1
4.912365687E0,-8.771000862E0,-2.732400131E1,-4.341500092E1,5.204223101E1
4.920363500E0,-8.689000130E0,-2.621300125E1,-4.230400085E1,5.051978470E1
4.928363930E0,-7.167000294E0,-2.616100121E1,-4.298400116E1,5.082704234E1
4.936358305E0,-7.995000362E0,-2.607100105E1,-4.487700272E1,5.251249851E1
4.944353539E0,-7.866000175E0,-2.587800217E1,-4.510100174E1,5.258940305E1
4.952343070E0,-6.406000137E0,-2.674600220E1,-4.588900375E1,5.349940314E1
4.960340297E0,-7.147000313E0,-2.727600098E1,-4.621700287E1,5.413936827E1
4.968339945E0,-6.666000366E0,-2.722200203E1,-4.499200058E1,5.300710397E1
4.976339711E0,-6.524000168E0,-2.692900085E1,-4.432500076E1,5.227274010E1
4.984339008E0,-6.523000240E0,-2.675700188E1,-4.577600098E1,5.342217655E1
4.992337094E0,-6.201000214E0,-2.718300056E1,-4.588800049E1,5.369428752E1
5.000336039E0,-6.415000439E0,-2.709900093E1,-4.387800217E1,5.196909809E1
5.008333031E0,-5.398000240E0,-2.590400124E1,-4.377800369E1,5.115338986E1
5.016330101E0,-6.545000076E0,-2.547200203E1,-4.444200134E1,5.164059834E1
5.024326508E0,-7.706000328E0,-2.704600143E1,-4.465100098E1,5.276912471E1
5.032321937E0,-7.660000324E0,-2.822200203E1,-4.364200211E1,5.253362115E1
5.040319984E0,-6.983000278E0,-2.687700081E1,-4.342900085E1,5.154816758E1
5.048319281E0,-5.446000099E0,-2.655200195E1,-4.444500351E1,5.205791065E1
5.056317562E0,-5.846000195E0,-2.723400116E1,-4.499800110E1,5.292151396E1
5.064320180E0,-6.884000301E0,-2.705600166E1,-4.432200241E1,5.238183448E1
5.072320375E0,-6.653000355E0,-2.703700066E1,-4.488100052E1,5.281634241E1
5.080321586E0,-5.945000172E0,-2.671000099E1,-4.723200226E1,5.458598004E1
5.088321351E0,-6.079000473E0,-2.716800117E1,-4.544300079E1,5.329278427E1
5.096320961E0,-6.976000309E0,-2.687000084E1,-4.253600311E1,5.079343546E1
5.104320844E0,-6.375000477E0,-2.654400063E1,-4.343400192E1,5.130045929E1
5.112321234E0,-5.420000076E0,-2.618300056E1,-4.433500290E1,5.177372308E1
5.120323383E0,-7.164000511E0,-2.590000153E1,-4.499400330E1,5.240795088E1
5.128325023E0,-7.083000183E0,-2.635500145E1,-4.588600159E1,5.338801490E1
5.136323695E0,-5.160000324E0,-2.579300117E1,-4.433800125E1,5.155349521E1
5.144322172E0,-6.036000252E0,-2.661000061E1,-4.455200195E1,5.224372029E1
5.152319828E0,-5.824000359E0,-2.678200150E1,-4.611600113E1,5.364587724E1
5.160314203E0,-5.184000015E0,-2.598900032E1,-4.590000153E1,5.300105786E1
