"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.590241937E0,2.590800095E1,-1.331600094E1,-1.309470062E2,1.341478991E2
2.598236469E0,2.670300102E1,-1.378200054E1,-1.301690063E2,1.335925298E2
2.606229828E0,2.625000191E1,-1.363700104E1,-1.292730103E2,1.326142586E2
2.614220726E0,2.518100166E1,-1.209700012E1,-1.291610107E2,1.321475953E2
2.622212797E0,2.606500053E1,-1.118600082E1,-1.287239990E2,1.318119069E2
2.630209555E0,2.641300201E1,-1.124400043E1,-1.287260132E2,1.318880612E2
2.638203578E0,2.579700089E1,-1.158500099E1,-1.298370056E2,1.328809449E2
2.646199984E0,2.566600037E1,-1.160900021E1,-1.315100098E2,1.344931044E2
2.654198031E0,2.552000046E1,-1.216300011E1,-1.303910065E2,1.334204766E2
2.662197250E0,2.637400055E1,-1.362000084E1,-1.284930115E2,1.318770121E2
2.670194437E0,2.768300056E1,-1.331100082E1,-1.285030060E2,1.321232523E2
2.678185336E0,2.586500168E1,-1.239600086E1,-1.291640015E2,1.323102355E2
2.686179516E0,2.503400040E1,-1.239500046E1,-1.306100006E2,1.335638779E2
2.694174008E0,2.645600128E1,-1.225100040E1,-1.297270050E2,1.329627874E2
2.702170726E0,2.653200150E1,-1.296800041E1,-1.288320007E2,1.321733731E2
2.710166117E0,2.673400116E1,-1.349300098E1,-1.283840027E2,1.318302698E2
2.718158812E0,2.606100082E1,-1.301300049E1,-1.287170105E2,1.319719013E2
2.726154945E0,2.535900116E1,-1.290400028E1,-1.296050110E2,1.326915635E2
2.734150141E0,2.532500076E1,-1.336700058E1,-1.300500031E2,1.331654447E2
2.742140570E0,2.439000130E1,-1.327800083E1,-1.304900055E2,1.334122146E2
2.750134984E0,2.477600098E1,-1.278200054E1,-1.302720032E2,1.332217121E2
2.758125844E0,2.549500084E1,-1.236000061E1,-1.320640106E2,1.350691215E2
2.766122328E0,2.520200157E1,-1.329700089E1,-1.315000000E2,1.345518529E2
2.774117914E0,2.434300041E1,-1.401100063E1,-1.302640076E2,1.332576507E2
2.782109828E0,2.487400055E1,-1.330600071E1,-1.281490021E2,1.312171189E2
2.790104125E0,2.471300125E1,-1.231100082E1,-1.271480026E2,1.301111361E2
2.798094281E0,2.503700066E1,-1.239200020E1,-1.302750092E2,1.332365981E2
2.806088344E0,2.623100090E1,-1.200500011E1,-1.307310028E2,1.338759894E2
2.814081625E0,2.532800102E1,-1.162700081E1,-1.293870087E2,1.323544211E2
2.822076508E0,2.624500084E1,-1.207700062E1,-1.280520020E2,1.312705954E2
2.830074125E0,2.668600082E1,-1.232000065E1,-1.297280121E2,1.330160974E2
2.838065766E0,2.454900169E1,-1.271100044E1,-1.299360046E2,1.328442258E2
2.846065180E0,2.369600105E1,-1.324800110E1,-1.295930023E2,1.324060280E2
2.854062133E0,2.521200180E1,-1.337300110E1,-1.293790131E2,1.324892872E2
2.862058344E0,2.535600090E1,-1.299300098E1,-1.291580048E2,1.322631281E2
2.870055805E0,2.468400192E1,-1.242500019E1,-1.301610107E2,1.330622760E2
2.878051469E0,2.433400154E1,-1.228400040E1,-1.312750092E2,1.340752338E2
2.886047797E0,2.302100182E1,-1.268300056E1,-1.309300079E2,1.335420983E2
2.894041156E0,2.323400116E1,-1.302600098E1,-1.307070007E2,1.333934614E2
2.902037992E0,2.518100166E1,-1.374800110E1,-1.302700043E2,1.333917703E2
2.910034320E0,2.618100166E1,-1.447800064E1,-1.310550079E2,1.344264574E2
2.918026976E0,2.496200180E1,-1.506000042E1,-1.322730103E2,1.354476075E2
2.926020219E0,2.418700027E1,-1.457600117E1,-1.304840088E2,1.335048589E2
2.934012328E0,2.447700119E1,-1.372700024E1,-1.306010132E2,1.335821050E2
2.942006547E0,2.512000084E1,-1.293000031E1,-1.300500031E2,1.330834424E2
2.950000961E0,2.573300171E1,-1.259200096E1,-1.293860016E2,1.325197467E2
2.957994828E0,2.549700165E1,-1.244300079E1,-1.309480133E2,1.339862215E2
2.965991469E0,2.569300079E1,-1.314700031E1,-1.298300018E2,1.329992605E2
2.973985258E0,2.543600082E1,-1.353400040E1,-1.293800049E2,1.325494058E2
2.981976351E0,2.382100105E1,-1.305800056E1,-1.302640076E2,1.330663862E2
2.989968734E0,2.442300034E1,-1.290200043E1,-1.293760071E2,1.322917071E2
2.997957484E0,2.543600082E1,-1.353400040E1,-1.293800049E2,1.325494058E2
3.005950922E0,2.526900101E1,-1.419500065E1,-1.301580048E2,1.333458910E2
3.013945726E0,2.648700142E1,-1.344100094E1,-1.307270050E2,1.340588363E2
3.021943344E0,2.656600189E1,-1.233300018E1,-1.299510040E2,1.332108059E2
3.029937797E0,2.574800110E1,-1.232000065E1,-1.298339996E2,1.329346059E2
3.037928109E0,2.593900108E1,-1.277000046E1,-1.316190033E2,1.347570656E2
3.045923773E0,2.594200134E1,-1.251000023E1,-1.336290131E2,1.366974787E2
3.053916351E0,2.599400139E1,-1.194300079E1,-1.316230011E2,1.346957230E2
3.061911781E0,2.588400078E1,-1.211900043E1,-1.290540009E2,1.321808867E2
3.069906469E0,2.548500061E1,-1.279800034E1,-1.292720032E2,1.323802284E2
3.077898812E0,2.522000122E1,-1.310800076E1,-1.307200012E2,1.337743879E2
3.085895453E0,2.561600113E1,-1.425300026E1,-1.302710114E2,1.335285135E2
3.093887172E0,2.553100204E1,-1.380300045E1,-1.299380035E2,1.331399251E2
3.101878656E0,2.539700127E1,-1.226500034E1,-1.301660004E2,1.331864316E2
3.109870726E0,2.555400085E1,-1.161500072E1,-1.307280121E2,1.337076226E2
3.117862055E0,2.476900101E1,-1.261800098E1,-1.328400116E2,1.357173019E2
3.125858266E0,2.487300110E1,-1.296400070E1,-1.314990082E2,1.344571331E2
3.133849789E0,2.598800087E1,-1.220700073E1,-1.300590057E2,1.331905854E2
3.141845453E0,2.799900055E1,-1.192100048E1,-1.300730133E2,1.335853400E2
3.149840453E0,2.708400154E1,-1.329100037E1,-1.305080109E2,1.339497470E2
3.157832758E0,2.528300095E1,-1.400900078E1,-1.299350128E2,1.331111934E2
3.165827367E0,2.599100113E1,-1.246200085E1,-1.272670059E2,1.304903230E2
3.173816898E0,2.586400032E1,-1.248200035E1,-1.283830109E2,1.315558601E2
3.181811508E0,2.555500031E1,-1.343500042E1,-1.299390106E2,1.331078651E2
3.189804906E0,2.580900192E1,-1.322300053E1,-1.292720032E2,1.324847279E2
3.197795492E0,2.691700172E1,-1.230100060E1,-1.302880096E2,1.336069050E2
3.205790180E0,2.602900124E1,-1.165200043E1,-1.295030060E2,1.326058316E2
3.213784555E0,2.443500137E1,-1.271800041E1,-1.293769989E2,1.322770754E2
3.221777680E0,2.494300079E1,-1.377200031E1,-1.304920044E2,1.335664048E2
3.229768851E0,2.575300217E1,-1.396500111E1,-1.301620026E2,1.334180846E2
3.237755609E0,2.531600189E1,-1.363300037E1,-1.288209991E2,1.319909409E2
3.245746859E0,2.560000038E1,-1.279000092E1,-1.297190094E2,1.328381178E2
3.253735375E0,2.586500168E1,-1.231000042E1,-1.299459991E2,1.330657624E2
3.261725961E0,2.454400063E1,-1.297300053E1,-1.281490021E2,1.311215979E2
3.269718031E0,2.509200096E1,-1.338600063E1,-1.296020050E2,1.326856180E2
3.277709984E0,2.627200127E1,-1.310000038E1,-1.311730042E2,1.344179492E2
3.285704008E0,2.592000198E1,-1.330400085E1,-1.292730103E2,1.325154863E2
3.293697719E0,2.505600166E1,-1.228700066E1,-1.284900055E2,1.314855700E2
3.301690687E0,2.508100128E1,-1.174700069E1,-1.300550079E2,1.329712516E2
3.309681976E0,2.534000206E1,-1.292200089E1,-1.320610046E2,1.350896101E2
3.317670336E0,2.541500092E1,-1.364000034E1,-1.312770081E2,1.344084251E2
3.325661859E0,2.605100060E1,-1.310900021E1,-1.292740021E2,1.325227080E2
3.333648930E0,2.611000061E1,-1.219100094E1,-1.295019989E2,1.326692140E2
3.341640453E0,2.578900146E1,-1.167900085E1,-1.300600128E2,1.331055168E2
3.349633109E0,2.562100029E1,-1.242600060E1,-1.301670074E2,1.332452287E2
3.357625023E0,2.693900108E1,-1.219400024E1,-1.282790070E2,1.316431048E2
3.365620570E0,2.699300194E1,-1.301800060E1,-1.293930054E2,1.328180723E2
3.373612172E0,2.483000183E1,-1.377800083E1,-1.298209991E2,1.328903838E2
3.381607758E0,2.596000099E1,-1.266400051E1,-1.297220001E2,1.328988182E2
3.389603383E0,2.690900040E1,-1.248100090E1,-1.297290039E2,1.330769858E2
3.397597367E0,2.449500084E1,-1.362300110E1,-1.290390015E2,1.320479274E2
3.405592133E0,2.428000069E1,-1.328200054E1,-1.294850006E2,1.324095743E2
3.413588344E0,2.538400078E1,-1.236400032E1,-1.311700134E2,1.341744701E2
3.421585258E0,2.434900093E1,-1.391900063E1,-1.302640076E2,1.332491054E2
3.429583383E0,2.468900108E1,-1.415700054E1,-1.297070007E2,1.327925957E2
3.437576976E0,2.576600075E1,-1.195800018E1,-1.306170044E2,1.336700505E2
3.445574359E0,2.564800072E1,-1.205600071E1,-1.298339996E2,1.328910627E2
3.453568969E0,2.566300201E1,-1.343400097E1,-1.312799988E2,1.344377184E2
3.461565922E0,2.655300140E1,-1.408200073E1,-1.319520111E2,1.353318065E2
3.469562758E0,2.622700119E1,-1.391700077E1,-1.298300018E2,1.331817100E2
3.477559867E0,2.608000183E1,-1.265000057E1,-1.293880005E2,1.325950364E2
3.485558422E0,2.673000145E1,-1.324000072E1,-1.313990021E2,1.347423035E2
3.493554086E0,2.600100136E1,-1.367300034E1,-1.309459991E2,1.342008111E2
3.501552406E0,2.625700188E1,-1.354400063E1,-1.291620026E2,1.324978981E2
3.509550726E0,2.593700218E1,-1.311600018E1,-1.287150116E2,1.319557189E2
3.517545219E0,2.526300049E1,-1.272200108E1,-1.282660065E2,1.313477709E2
3.525542211E0,2.552100182E1,-1.224800014E1,-1.293860016E2,1.324464890E2
3.533537328E0,2.528600121E1,-1.218400097E1,-1.300540009E2,1.330483930E2
3.541534320E0,2.488900185E1,-1.303400040E1,-1.285970001E2,1.316303005E2
3.549530883E0,2.687500191E1,-1.303000069E1,-1.293920135E2,1.327943516E2
3.557525141E0,2.822600174E1,-1.190700054E1,-1.311910095E2,1.347203207E2
3.565520570E0,2.613000107E1,-1.174200058E1,-1.308430023E2,1.339423114E2
3.573515609E0,2.482600212E1,-1.213300037E1,-1.293820038E2,1.322998223E2
3.581511859E0,2.570500183E1,-1.122700024E1,-1.296150055E2,1.326153924E2
3.589510336E0,2.601800156E1,-1.174800014E1,-1.300610046E2,1.331571134E2
3.597509008E0,2.521400070E1,-1.337200069E1,-1.291560059E2,1.322718038E2
3.605510375E0,2.536200142E1,-1.290100098E1,-1.291590118E2,1.322562561E2
3.613508305E0,2.564700127E1,-1.197100067E1,-1.307270050E2,1.337558349E2
3.621505375E0,2.501100159E1,-1.267400074E1,-1.311670074E2,1.341304005E2
3.629501976E0,2.511900139E1,-1.284500027E1,-1.309430084E2,1.339478619E2
3.637493891E0,2.608100128E1,-1.256300068E1,-1.300579987E2,1.332408745E2
3.645491078E0,2.655200195E1,-1.251800060E1,-1.301730042E2,1.334418231E2
3.653487641E0,2.728600121E1,-1.208100033E1,-1.299560089E2,1.333380691E2
3.661485492E0,2.599000168E1,-1.220500088E1,-1.298360138E2,1.329730526E2
3.669481742E0,2.441900063E1,-1.290600014E1,-1.299340057E2,1.328371118E2
3.677477445E0,2.464800072E1,-1.289000034E1,-1.308290100E2,1.337531529E2
3.685475180E0,2.513400078E1,-1.257300091E1,-1.313910065E2,1.343629224E2
3.693471351E0,2.688500214E1,-1.250500107E1,-1.329660034E2,1.362319216E2
3.701468187E0,2.654600143E1,-1.252400017E1,-1.309540100E2,1.342031800E2
3.709461820E0,2.451300049E1,-1.169700050E1,-1.280420074E2,1.308910336E2
3.717458969E0,2.487500191E1,-1.148300076E1,-1.284920044E2,1.313804408E2
3.725459125E0,2.442800140E1,-1.281100082E1,-1.294880066E2,1.323933263E2
3.733456976E0,2.437300110E1,-1.346700096E1,-1.311590118E2,1.340823989E2
3.741452914E0,2.560500145E1,-1.261400032E1,-1.307239990E2,1.338039350E2
3.749449672E0,2.656900215E1,-1.224400043E1,-1.303970032E2,1.336383398E2
3.757444594E0,2.642100143E1,-1.280000019E1,-1.295010071E2,1.327871235E2
3.765445141E0,2.637700081E1,-1.361700058E1,-1.280460052E2,1.314418059E2
3.773445375E0,2.664000130E1,-1.296600056E1,-1.300600128E2,1.333919554E2
3.781443305E0,2.548200035E1,-1.263000107E1,-1.312820129E2,1.343272727E2
3.789439594E0,2.616400146E1,-1.318800068E1,-1.290510101E2,1.323353375E2
3.797432562E0,2.642200089E1,-1.297100067E1,-1.277150040E2,1.310629285E2
3.805429867E0,2.610200119E1,-1.254300022E1,-1.273790054E2,1.306294467E2
3.813424047E0,2.646200180E1,-1.224500084E1,-1.289459991E2,1.322015442E2
3.821422133E0,2.611600113E1,-1.201400089E1,-1.302840118E2,1.334177854E2
3.829419242E0,2.574800110E1,-1.214800072E1,-1.313970032E2,1.344459219E2
3.837413851E0,2.675300217E1,-1.295900059E1,-1.307310028E2,1.340680943E2
3.845413109E0,2.639100075E1,-1.308800030E1,-1.310630035E2,1.343327643E2
3.853411742E0,2.617800140E1,-1.274500084E1,-1.312860107E2,1.344757949E2
3.861412641E0,2.715600204E1,-1.384000111E1,-1.317340088E2,1.352140642E2
3.869414281E0,2.534600067E1,-1.456700039E1,-1.322770081E2,1.354689046E2
3.877413812E0,2.414800072E1,-1.330600071E1,-1.312700043E2,1.341342224E2
3.885413461E0,2.441100121E1,-1.291400051E1,-1.309380035E2,1.338186428E2
3.893414867E0,2.400900078E1,-1.368200111E1,-1.308209991E2,1.337077525E2
3.901415414E0,2.514200211E1,-1.430100060E1,-1.304910126E2,1.336583078E2
3.909416351E0,2.549300194E1,-1.427000046E1,-1.309400024E2,1.341596448E2
3.917415883E0,2.436000061E1,-1.365100098E1,-1.312700043E2,1.342072035E2
3.925418851E0,2.535100174E1,-1.299800014E1,-1.298280029E2,1.329170104E2
3.933420570E0,2.679900169E1,-1.248500061E1,-1.287239990E2,1.320754695E2
3.941418656E0,2.573700142E1,-1.250200081E1,-1.296100006E2,1.327307256E2
3.949411976E0,2.526300049E1,-1.246400070E1,-1.307230072E2,1.337238764E2
3.957406781E0,2.551500130E1,-1.216800022E1,-1.310610046E2,1.340748390E2
3.965402914E0,2.515000153E1,-1.230000019E1,-1.317270050E2,1.346692854E2
3.973398031E0,2.546900177E1,-1.281400108E1,-1.313920135E2,1.344497300E2
3.981394711E0,2.566000175E1,-1.360800076E1,-1.300510101E2,1.332549384E2
3.989395062E0,2.561700058E1,-1.251600075E1,-1.299440002E2,1.330350487E2
3.997390609E0,2.462100029E1,-1.326000023E1,-1.311620026E2,1.341100003E2
4.005390414E0,2.537000084E1,-1.445700073E1,-1.299340057E2,1.331746510E2
4.013382914E0,2.449500084E1,-1.362300110E1,-1.290390015E2,1.320479274E2
4.021379047E0,2.407400131E1,-1.276000023E1,-1.303790131E2,1.331955787E2
4.029377367E0,2.582800102E1,-1.269000053E1,-1.316190033E2,1.347281848E2
4.037374594E0,2.587400055E1,-1.395000076E1,-1.297160034E2,1.330049171E2
4.045371898E0,2.635100174E1,-1.390000057E1,-1.290500031E2,1.324442849E2
4.053365922E0,2.641100121E1,-1.281000042E1,-1.308410034E2,1.340932708E2
4.061364203E0,2.583100128E1,-1.277200031E1,-1.303899994E2,1.335361994E2
4.069364359E0,2.487400055E1,-1.304800034E1,-1.304950104E2,1.334837591E2
4.077360922E0,2.567100143E1,-1.334000111E1,-1.310570068E2,1.342121268E2
4.085356547E0,2.545200157E1,-1.317400074E1,-1.303860016E2,1.334985696E2
4.093350492E0,2.456700134E1,-1.243600082E1,-1.300490112E2,1.329320766E2
4.101347055E0,2.483600044E1,-1.368700027E1,-1.299329987E2,1.329915224E2
4.109345375E0,2.530000114E1,-1.373500061E1,-1.301600037E2,1.333055395E2
4.117341430E0,2.558100128E1,-1.306700039E1,-1.298290100E2,1.329688158E2
4.125340570E0,2.655000114E1,-1.260700035E1,-1.297260132E2,1.330138245E2
4.133334633E0,2.728800201E1,-1.207900047E1,-1.297330017E2,1.331209564E2
4.141329125E0,2.572000122E1,-1.277700043E1,-1.294970093E2,1.326433022E2
4.149319164E0,2.492700195E1,-1.230900097E1,-1.299400024E2,1.328806651E2
4.157308930E0,2.554100037E1,-1.197000027E1,-1.291640015E2,1.322080288E2
4.165305023E0,2.598300171E1,-1.246900082E1,-1.282720032E2,1.314697652E2
4.173294320E0,2.524400139E1,-1.282600021E1,-1.299400024E2,1.329893609E2
4.181290961E0,2.512400055E1,-1.275400066E1,-1.310559998E2,1.340505688E2
4.189287055E0,2.669700050E1,-1.205200100E1,-1.307340088E2,1.339752276E2
4.197281937E0,2.749400139E1,-1.225700092E1,-1.319660034E2,1.353557544E2
4.205279711E0,2.704100037E1,-1.202700043E1,-1.319640045E2,1.352418683E2
4.213273383E0,2.690600204E1,-1.231300068E1,-1.318510132E2,1.351304281E2
4.221269476E0,2.562200165E1,-1.225300026E1,-1.316190033E2,1.346483755E2
4.229261547E0,2.546200180E1,-1.316500092E1,-1.291580048E2,1.323004950E2
4.237254594E0,2.710200119E1,-1.335900021E1,-1.273830032E2,1.309175728E2
4.245252719E0,2.606600189E1,-1.283600044E1,-1.297220001E2,1.329360624E2
4.253244867E0,2.499800110E1,-1.294500065E1,-1.304960022E2,1.334978640E2
4.261239047E0,2.513900185E1,-1.248200035E1,-1.315030060E2,1.344649037E2
4.269234281E0,2.523500061E1,-1.448600101E1,-1.322770081E2,1.354394933E2
4.277227758E0,2.617100143E1,-1.474600029E1,-1.300500031E2,1.334742265E2
4.285227016E0,2.568900108E1,-1.323700047E1,-1.294950104E2,1.326804457E2
4.293219516E0,2.541600037E1,-1.198900032E1,-1.301679993E2,1.331668774E2
4.301216351E0,2.505400085E1,-1.220300102E1,-1.296060028E2,1.325682170E2
4.309212601E0,2.570900154E1,-1.278800106E1,-1.309480133E2,1.340591956E2
4.317205531E0,2.534300041E1,-1.300600052E1,-1.309440002E2,1.340065480E2
4.325200453E0,2.449100113E1,-1.371200085E1,-1.287030029E2,1.317280952E2
4.333194906E0,2.484200096E1,-1.368200111E1,-1.291520081E2,1.322292076E2
4.341192641E0,2.473700142E1,-1.342200089E1,-1.298220062E2,1.328375800E2
4.349189828E0,2.493000031E1,-1.395700073E1,-1.306030121E2,1.336916211E2
4.357185375E0,2.552600098E1,-1.380800056E1,-1.306070099E2,1.337924835E2
4.365180101E0,2.582400131E1,-1.286500072E1,-1.305019989E2,1.336531294E2
4.373169164E0,2.564300156E1,-1.223300076E1,-1.289400024E2,1.320330794E2
4.381159125E0,2.671200180E1,-1.203700066E1,-1.287250061E2,1.320172247E2
4.389150023E0,2.684000206E1,-1.175800037E1,-1.298430023E2,1.331083827E2
4.397143148E0,2.632800102E1,-1.235800076E1,-1.302840118E2,1.334908520E2
4.405139789E0,2.653300095E1,-1.279500103E1,-1.302830048E2,1.335716045E2
4.413134750E0,2.621500206E1,-1.236500072E1,-1.296130066E2,1.328143481E2
4.421130648E0,2.549700165E1,-1.261500072E1,-1.293840027E2,1.324743578E2
4.429127289E0,2.620400047E1,-1.254700089E1,-1.293890076E2,1.326106789E2
4.437121820E0,2.717600060E1,-1.199800014E1,-1.297330017E2,1.330907162E2
4.445121508E0,2.655700111E1,-1.251300049E1,-1.295030060E2,1.327888476E2
4.453115297E0,2.618800163E1,-1.282100105E1,-1.291650085E2,1.324152141E2
4.461110101E0,2.628200150E1,-1.309000015E1,-1.298339996E2,1.331125808E2
4.469104945E0,2.610700035E1,-1.384500027E1,-1.309459991E2,1.342390189E2
4.477099398E0,2.552700043E1,-1.380700111E1,-1.304960022E2,1.336842086E2
4.485093734E0,2.409700203E1,-1.421600056E1,-1.300380096E2,1.330136990E2
4.493088266E0,2.451800156E1,-1.317100048E1,-1.300450134E2,1.329898988E2
4.501081508E0,2.596700096E1,-1.257100105E1,-1.296110077E2,1.327830129E2
4.509076039E0,2.548900032E1,-1.262300014E1,-1.303890076E2,1.334553205E2
4.517070609E0,2.493100166E1,-1.230600071E1,-1.294930115E2,1.324440732E2
4.525068266E0,2.621800041E1,-1.219000053E1,-1.308420105E2,1.339985499E2
4.533064984E0,2.658200073E1,-1.197400093E1,-1.310680084E2,1.342713756E2
4.541062055E0,2.628600121E1,-1.317200089E1,-1.284940033E2,1.318148867E2
4.549058969E0,2.609800148E1,-1.402500057E1,-1.304990082E2,1.338200189E2
4.557053070E0,2.649200058E1,-1.343600082E1,-1.300570068E2,1.334060615E2
4.565049476E0,2.581400108E1,-1.296000099E1,-1.309480133E2,1.340958853E2
4.573044281E0,2.497800064E1,-1.313600063E1,-1.314990082E2,1.344932867E2
4.581040492E0,2.579000092E1,-1.349900055E1,-1.292710114E2,1.325078924E2
4.589034750E0,2.547100067E1,-1.281200027E1,-1.311690063E2,1.342319912E2
4.597029281E0,2.563500214E1,-1.206800079E1,-1.315080109E2,1.345256366E2
4.605025258E0,2.519800186E1,-1.173700047E1,-1.301670074E2,1.331020147E2
4.613023461E0,2.598000145E1,-1.221500015E1,-1.310630035E2,1.341703306E2
4.621026469E0,2.668100166E1,-1.241100025E1,-1.296160126E2,1.329143314E2
4.629021781E0,2.589300156E1,-1.193800068E1,-1.293899994E2,1.324942841E2
4.637016508E0,2.586600113E1,-1.230800056E1,-1.297230072E2,1.328480165E2
4.645014594E0,2.463100052E1,-1.333600044E1,-1.290410004E2,1.320458817E2
4.653010687E0,2.372000122E1,-1.279400063E1,-1.303760071E2,1.331323707E2
4.661006742E0,2.391100121E1,-1.168100071E1,-1.304940033E2,1.331798282E2
4.669000844E0,2.436600113E1,-1.190900040E1,-1.302730103E2,1.330660870E2
4.676995258E0,2.469800186E1,-1.224000072E1,-1.299390106E2,1.328305514E2
4.684993851E0,2.573600197E1,-1.241700077E1,-1.305030060E2,1.335947539E2
4.692988266E0,2.535000038E1,-1.282700062E1,-1.316150055E2,1.346464412E2
4.700984398E0,2.427200127E1,-1.337500095E1,-1.297080078E2,1.326355457E2
4.708976820E0,2.468600082E1,-1.259500027E1,-1.282630005E2,1.312228256E2
4.716970648E0,2.596100044E1,-1.274800014E1,-1.287170105E2,1.319263198E2
4.724968109E0,2.602400208E1,-1.347900105E1,-1.296070099E2,1.328793030E2
4.732961117E0,2.590100098E1,-1.358000088E1,-1.293830109E2,1.326470572E2
4.740956898E0,2.653600121E1,-1.279200077E1,-1.299490051E2,1.332461578E2
4.748952836E0,2.495800209E1,-1.185000038E1,-1.299420013E2,1.328467090E2
4.756943773E0,2.507900047E1,-1.192100048E1,-1.287150116E2,1.316761965E2
4.764941117E0,2.625300217E1,-1.181200027E1,-1.293930054E2,1.325567551E2
4.772933148E0,2.440600204E1,-1.309100056E1,-1.300450134E2,1.329613957E2
4.780927289E0,2.307500076E1,-1.367800045E1,-1.303680115E2,1.330990675E2
4.788923773E0,2.406600189E1,-1.293900108E1,-1.298200073E2,1.326643302E2
4.796919320E0,2.486200142E1,-1.331800079E1,-1.297120056E2,1.327429571E2
4.804919711E0,2.556400108E1,-1.342700100E1,-1.288230133E2,1.320195867E2
4.812913031E0,2.608900070E1,-1.255600071E1,-1.290540009E2,1.322619531E2
4.820910180E0,2.443500137E1,-1.263300037E1,-1.302700043E2,1.331425402E2
4.828906937E0,2.424800110E1,-1.365700054E1,-1.304880066E2,1.334226333E2
4.836901430E0,2.448000145E1,-1.363700104E1,-1.309360046E2,1.339009917E2
4.844898734E0,2.455400085E1,-1.244900036E1,-1.317230072E2,1.345690425E2
4.852894867E0,2.658200073E1,-1.197400093E1,-1.310680084E2,1.342713756E2
4.860894555E0,2.675000191E1,-1.296300030E1,-1.311770020E2,1.345028171E2
4.868891508E0,2.616700172E1,-1.284100056E1,-1.318430023E2,1.350265920E2
4.876888109E0,2.484900093E1,-1.324500084E1,-1.321679993E2,1.351343144E2
4.884886976E0,2.482000160E1,-1.387500095E1,-1.303790131E2,1.334437529E2
4.892882211E0,2.749600220E1,-1.251300049E1,-1.293980103E2,1.328775766E2
4.900882094E0,2.735900116E1,-1.262900066E1,-1.310709991E2,1.344901982E2
4.908878226E0,2.541700172E1,-1.372400093E1,-1.301600037E2,1.333266617E2
4.916871547E0,2.548400116E1,-1.288600063E1,-1.287130127E2,1.318427964E2
4.924870297E0,2.518700027E1,-1.200600052E1,-1.292730103E2,1.322499157E2
4.932865922E0,2.536200142E1,-1.281600094E1,-1.300520020E2,1.331202622E2
4.940862601E0,2.663100052E1,-1.314700031E1,-1.297239990E2,1.330803131E2
4.948860766E0,2.670200157E1,-1.378300095E1,-1.302799988E2,1.337005837E2
4.956859750E0,2.669400215E1,-1.387600040E1,-1.305030060E2,1.339259038E2
4.964859086E0,2.721100044E1,-1.335700035E1,-1.286110077E2,1.321349284E2
4.972854047E0,2.733800125E1,-1.316400051E1,-1.289480133E2,1.324697979E2
4.980852641E0,2.806700134E1,-1.264600086E1,-1.301829987E2,1.337732822E2
4.988851820E0,2.704700089E1,-1.245000076E1,-1.271630096E2,1.306023499E2
4.996849906E0,2.599000168E1,-1.229100037E1,-1.289420013E2,1.321082457E2
5.004847328E0,2.744000053E1,-1.308300018E1,-1.318510132E2,1.353100447E2
5.012845414E0,2.707800102E1,-1.346900082E1,-1.297260132E2,1.332046194E2
5.020845883E0,2.631100082E1,-1.289000034E1,-1.277140045E2,1.310316291E2
5.028843109E0,2.681400108E1,-1.229800034E1,-1.283899994E2,1.317354296E2
5.036840609E0,2.609000206E1,-1.238300037E1,-1.305050049E2,1.336621981E2
5.044838383E0,2.571500206E1,-1.261000061E1,-1.317300110E2,1.348075266E2
5.052832797E0,2.568900108E1,-1.315000057E1,-1.302760010E2,1.334341925E2
5.060829789E0,2.544700050E1,-1.335100079E1,-1.294920044E2,1.326422944E2
5.068823695E0,2.548800087E1,-1.253800106E1,-1.312820129E2,1.343197922E2
5.076818187E0,2.506500053E1,-1.210600090E1,-1.289370117E2,1.319074012E2
5.084815258E0,2.446400070E1,-1.243200016E1,-1.280390015E2,1.309466603E2
5.092809203E0,2.513100052E1,-1.283300018E1,-1.293810120E2,1.324224276E2
5.100806078E0,2.598800087E1,-1.246400070E1,-1.276020050E2,1.308166625E2
5.108802055E0,2.467000198E1,-1.104600048E1,-1.284920044E2,1.313042966E2
5.116798070E0,2.522100067E1,-1.145700073E1,-1.296100006E2,1.325372174E2
5.124795062E0,2.631700134E1,-1.271200085E1,-1.284960022E2,1.317778513E2
5.132791430E0,2.567900085E1,-1.176800060E1,-1.281610107E2,1.312369673E2
5.140792758E0,2.439900208E1,-1.153300095E1,-1.291580048E2,1.319473820E2
5.148786508E0,2.504200172E1,-1.247200012E1,-1.287120056E2,1.317172465E2
5.156779242E0,2.619700050E1,-1.264000034E1,-1.295000000E2,1.327264195E2
5.164773656E0,2.603600121E1,-1.303800106E1,-1.320650024E2,1.352369317E2
5.172764320E0,2.652300072E1,-1.289100075E1,-1.308410034E2,1.341231361E2
5.180762211E0,2.691000175E1,-1.239400101E1,-1.303990021E2,1.337223212E2
5.188760297E0,2.727700043E1,-1.217500019E1,-1.302910004E2,1.336712765E2
5.196754711E0,2.724400139E1,-1.280900097E1,-1.290600128E2,1.325246884E2
5.204752836E0,2.667900085E1,-1.249900055E1,-1.290579987E2,1.323780991E2
5.212748539E0,2.678500175E1,-1.258500099E1,-1.298390045E2,1.331690116E2
5.220747562E0,2.626700211E1,-1.336200047E1,-1.293860016E2,1.326997960E2
5.228746391E0,2.490200043E1,-1.267700100E1,-1.300500031E2,1.330181163E2
