"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.444211586E0,-2.015500069E1,-2.964000225E0,-1.326570129E2,1.342121173E2
2.452206781E0,-2.013400078E1,-2.514000177E0,-1.338870087E2,1.354157645E2
2.460203461E0,-1.966900063E1,-2.561000109E0,-1.340010071E2,1.354610579E2
2.468197133E0,-2.035700035E1,-2.353000164E0,-1.338860016E2,1.354452121E2
2.476195688E0,-2.068800163E1,-1.849000096E0,-1.356720123E2,1.372527127E2
2.484195610E0,-2.083200073E1,-2.402000189E0,-1.343290100E2,1.359559664E2
2.492194047E0,-2.075000191E1,-3.027000189E0,-1.334340057E2,1.350716817E2
2.500193578E0,-1.966800117E1,-2.560000181E0,-1.338890076E2,1.353501024E2
2.508187524E0,-1.964400101E1,-2.194000006E0,-1.340030060E2,1.354529661E2
2.516183696E0,-1.989500046E1,-2.403000116E0,-1.343350067E2,1.358214986E2
2.524182719E0,-2.040000153E1,-2.910000086E0,-1.346640015E2,1.362314995E2
2.532182055E0,-2.147100067E1,-3.194000244E0,-1.343209991E2,1.360637215E2
2.540182797E0,-2.025800133E1,-2.618000031E0,-1.339970093E2,1.355449705E2
2.548178344E0,-1.872900009E1,-2.645000219E0,-1.328910065E2,1.342303657E2
2.556173344E0,-1.938600159E1,-2.063000202E0,-1.318840027E2,1.333171527E2
2.564168031E0,-1.976200104E1,-2.291000128E0,-1.332200012E2,1.346972683E2
2.572160571E0,-2.014900017E1,-2.787000179E0,-1.335500031E2,1.350901658E2
2.580155414E0,-2.001600075E1,-2.589000225E0,-1.331060028E2,1.346274533E2
2.588152914E0,-2.050100136E1,-2.820000172E0,-1.333250122E2,1.349214673E2
2.596151196E0,-2.003800011E1,-2.954000235E0,-1.327690125E2,1.343050938E2
2.604148969E0,-1.826200104E1,-2.690000057E0,-1.326700134E2,1.339480095E2
2.612146508E0,-1.951900101E1,-2.003000021E0,-1.346740112E2,1.360958953E2
2.620146508E0,-2.002000046E1,-2.507000208E0,-1.344450073E2,1.359505258E2
2.628144906E0,-1.983300018E1,-3.305000067E0,-1.336620026E2,1.351658309E2
2.636140297E0,-2.002700043E1,-2.514000177E0,-1.354500122E2,1.369456343E2
2.644134125E0,-1.933700180E1,-2.635000229E0,-1.361240082E2,1.375158481E2
2.652129672E0,-2.029500008E1,-3.170000076E0,-1.339940033E2,1.355593186E2
2.660128422E0,-2.049300003E1,-2.725000143E0,-1.329900055E2,1.345872588E2
2.668123500E0,-1.990100098E1,-2.581000090E0,-1.335530090E2,1.350522774E2
2.676122524E0,-1.884100151E1,-2.393000126E0,-1.345650024E2,1.358986743E2
2.684124516E0,-1.944099998E1,-2.547000170E0,-1.351190033E2,1.365341889E2
2.692126821E0,-2.087900162E1,-3.050000191E0,-1.348840027E2,1.365244644E2
2.700126977E0,-2.019500160E1,-3.348000050E0,-1.347760010E2,1.363217431E2
2.708124828E0,-2.014800072E1,-2.786000013E0,-1.334390106E2,1.349802700E2
2.716125766E0,-2.037800026E1,-2.803000212E0,-1.325440063E2,1.341306577E2
2.724127055E0,-2.006700134E1,-3.412000179E0,-1.325440063E2,1.340978744E2
2.732125961E0,-2.060500145E1,-2.645000219E0,-1.329900055E2,1.346027625E2
2.740125649E0,-2.127400017E1,-1.989000082E0,-1.344390106E2,1.361263633E2
2.748124867E0,-2.065800095E1,-1.563000083E0,-1.342220001E2,1.358114181E2
2.756128031E0,-2.089800072E1,-1.761000037E0,-1.331030121E2,1.347450904E2
2.764127094E0,-2.078200150E1,-1.923000097E0,-1.317640076E2,1.334066835E2
2.772125727E0,-2.010400009E1,-5.770000219E-1,-1.313270111E2,1.328581484E2
2.780126742E0,-2.063300133E1,-1.280000091E0,-1.332190094E2,1.348134400E2
2.788126078E0,-2.050800133E1,-2.827000141E0,-1.342180023E2,1.358051626E2
2.796125141E0,-2.078100014E1,-3.401000261E0,-1.342130127E2,1.358548841E2
2.804124906E0,-2.087000084E1,-2.869000196E0,-1.353310089E2,1.369608341E2
2.812123305E0,-2.009500122E1,-1.789000034E0,-1.352290039E2,1.367256124E2
2.820123188E0,-1.917300034E1,-2.320000172E0,-1.324430084E2,1.338437030E2
2.828118617E0,-1.981200027E1,-3.112000227E0,-1.324350128E2,1.339448861E2
2.836114750E0,-2.073700142E1,-2.757000208E0,-1.341050110E2,1.357268516E2
2.844110844E0,-1.987800026E1,-2.129000187E0,-1.345600128E2,1.360369971E2
2.852107797E0,-2.015500069E1,-2.964000225E0,-1.326570129E2,1.342121173E2
2.860105180E0,-1.955800056E1,-2.901000023E0,-1.317680054E2,1.332431553E2
2.868099047E0,-1.879400063E1,-1.746000051E0,-1.340100098E2,1.353327222E2
2.876097992E0,-1.884000015E1,-2.392000198E0,-1.343420105E2,1.356777176E2
2.884098696E0,-1.909500122E1,-2.777000189E0,-1.336690063E2,1.350545596E2
2.892094321E0,-1.975200081E1,-2.023000002E0,-1.342260132E2,1.356866120E2
2.900091508E0,-1.993700027E1,-3.045000076E0,-1.342200012E2,1.357268018E2
2.908087055E0,-1.952400017E1,-3.830000162E0,-1.346660004E2,1.361278338E2
2.916082172E0,-1.940700150E1,-3.648000240E0,-1.364540100E2,1.378754382E2
2.924076078E0,-1.890800095E1,-3.146000147E0,-1.369060059E2,1.382413262E2
2.932071039E0,-1.919700050E1,-2.429000139E0,-1.347860107E2,1.361678874E2
2.940069985E0,-1.993300056E1,-2.784000158E0,-1.361190033E2,1.375989034E2
2.948065219E0,-2.055600166E1,-3.389000177E0,-1.356660004E2,1.372563229E2
2.956061977E0,-2.133100128E1,-2.989000082E0,-1.329840088E2,1.347170825E2
2.964050336E0,-1.849400139E1,-2.452000141E0,-1.346790009E2,1.359649722E2
2.972043774E0,-1.767800140E1,-2.467000008E0,-1.351310120E2,1.363047623E2
2.980040375E0,-2.004100037E1,-2.785000086E0,-1.347790070E2,1.362893196E2
2.988034242E0,-2.011200142E1,-2.150000095E0,-1.343350067E2,1.358492147E2
2.996029047E0,-2.069200134E1,-2.025000095E0,-1.345550079E2,1.361517892E2
3.004021117E0,-2.170000076E1,-3.125000238E0,-1.342080078E2,1.359869296E2
3.012015375E0,-2.113300133E1,-3.605000257E0,-1.324240112E2,1.341481216E2
3.020010531E0,-1.982200050E1,-3.294000149E0,-1.322110138E2,1.337292575E2
3.028000649E0,-1.891400146E1,-1.931000113E0,-1.326690063E2,1.340243764E2
3.035993891E0,-1.893100166E1,-2.119000196E0,-1.332260132E2,1.345809926E2
3.043984399E0,-1.970200157E1,-2.937000036E0,-1.351150055E2,1.365754720E2
3.051975180E0,-2.003200150E1,-2.691000223E0,-1.344450073E2,1.359558111E2
3.059969125E0,-1.945300102E1,-3.073000193E0,-1.317680054E2,1.332316397E2
3.067960297E0,-1.906900024E1,-2.666000128E0,-1.311020050E2,1.325083773E2
3.075956899E0,-1.945000076E1,-1.334000111E0,-1.312170105E2,1.326574006E2
3.083948071E0,-2.081900024E1,-2.389000177E0,-1.325429993E2,1.341893615E2
3.091939360E0,-2.117200089E1,-2.337000132E0,-1.333220062E2,1.350128606E2
3.099932016E0,-1.924700165E1,-1.687000036E0,-1.323330078E2,1.337360011E2
3.107926196E0,-1.944900131E1,-3.070000172E0,-1.313209991E2,1.327889053E2
3.115919516E0,-2.224000168E1,-4.354000092E0,-1.327490082E2,1.346694998E2
3.123911742E0,-2.146500015E1,-3.017000198E0,-1.352150116E2,1.369414031E2
3.131902953E0,-2.028600121E1,-1.252000093E0,-1.341140137E2,1.356453391E2
3.139897602E0,-1.977000046E1,-2.299000025E0,-1.342250061E2,1.356926328E2
3.147884242E0,-1.924800110E1,-3.167000055E0,-1.351180115E2,1.365188356E2
3.155876703E0,-2.051500130E1,-3.005000114E0,-1.335470123E2,1.351469563E2
3.163867719E0,-2.017000008E1,-3.151000261E0,-1.331020050E2,1.346584622E2
3.171860219E0,-1.881900024E1,-2.286000013E0,-1.324450073E2,1.337948449E2
3.179853422E0,-1.887400055E1,-1.291000009E0,-1.330070038E2,1.343456647E2
3.187848071E0,-2.009600067E1,-2.048000097E0,-1.329960022E2,1.345213000E2
3.195842328E0,-2.081200027E1,-2.296000004E0,-1.324320068E2,1.340770204E2
3.203836274E0,-1.931100082E1,-2.523000002E0,-1.334450073E2,1.348586307E2
3.211827172E0,-1.870100021E1,-2.016000032E0,-1.347910004E2,1.360970442E2
3.219822211E0,-1.963200188E1,-1.924000144E0,-1.347850037E2,1.362208299E2
3.227816000E0,-1.949000168E1,-1.717000127E0,-1.332239990E2,1.346530437E2
3.235813735E0,-1.876800156E1,-1.377000093E0,-1.337890015E2,1.351059988E2
3.243809985E0,-1.881400108E1,-2.109000206E0,-1.333390045E2,1.346762958E2
3.251808266E0,-2.019900131E1,-1.873000145E0,-1.326610107E2,1.342030236E2
3.259805375E0,-2.100500107E1,-1.590000033E0,-1.332150116E2,1.348702246E2
3.267800258E0,-2.105700111E1,-2.414000034E0,-1.328760071E2,1.345557801E2
3.275796508E0,-2.097500038E1,-2.781000137E0,-1.343260040E2,1.359822046E2
3.283793696E0,-2.143400192E1,-2.643000126E0,-1.343240051E2,1.360490362E2
3.291792328E0,-2.142100143E1,-2.716000080E0,-1.317560120E2,1.335136047E2
3.299788578E0,-2.119500160E1,-2.703000069E0,-1.330970001E2,1.348011341E2
3.307782406E0,-2.098200035E1,-2.960000038E0,-1.336560059E2,1.353252890E2
3.315778031E0,-1.979000092E1,-2.748000145E0,-1.328830109E2,1.343766729E2
3.323774750E0,-2.003600121E1,-2.866000175E0,-1.333280029E2,1.348555215E2
3.331771899E0,-2.024000168E1,-2.343000174E0,-1.339980011E2,1.355382294E2
3.339768696E0,-2.124300194E1,-1.443000078E0,-1.351110077E2,1.367784039E2
3.347763735E0,-2.150000191E1,-1.830000043E0,-1.346620026E2,1.363798149E2
3.355760922E0,-2.023600006E1,-2.167000055E0,-1.351150055E2,1.366391463E2
3.363756391E0,-1.948800087E1,-1.543000102E0,-1.345650024E2,1.359775824E2
3.371751821E0,-1.926300049E1,-1.874000072E0,-1.327790070E2,1.341821141E2
3.379750180E0,-2.024600029E1,-2.520000219E0,-1.331040039E2,1.346585563E2
3.387749985E0,-2.034500122E1,-2.255000114E0,-1.331050110E2,1.346697741E2
3.395749516E0,-2.051800156E1,-1.358000040E0,-1.328840027E2,1.344655745E2
3.403750063E0,-2.042300034E1,-1.626000047E0,-1.334420013E2,1.350055945E2
3.411745219E0,-2.052900124E1,-3.191000223E0,-1.337690125E2,1.353727117E2
3.419741039E0,-2.042900085E1,-3.368000269E0,-1.344390106E2,1.360240239E2
3.427738149E0,-1.820000076E1,-1.684000134E0,-1.333450012E2,1.345918468E2
3.435735805E0,-1.800699997E1,-5.680000186E-1,-1.331269989E2,1.343405096E2
3.443733852E0,-1.983700180E1,-1.658000112E0,-1.331110077E2,1.345912180E2
3.451734360E0,-2.094700050E1,-2.496000051E0,-1.331000061E2,1.347613389E2
3.459736235E0,-2.046600151E1,-2.098000050E0,-1.351140137E2,1.366713412E2
3.467739672E0,-2.067100143E1,-1.833000064E0,-1.334390106E2,1.350430292E2
3.475743383E0,-2.033500099E1,-2.245000124E0,-1.317649994E2,1.333437938E2
3.483743930E0,-1.858900070E1,-2.440000057E0,-1.315530090E2,1.328822740E2
3.491747094E0,-1.916300011E1,-2.310000181E0,-1.311030121E2,1.325162498E2
3.499750297E0,-1.951200104E1,-1.997000098E0,-1.337810059E2,1.352111819E2
3.507751547E0,-1.948900032E1,-1.545000076E0,-1.347880096E2,1.361984424E2
3.515749750E0,-1.969800186E1,-1.283000112E0,-1.335600128E2,1.350108677E2
3.523749438E0,-1.908600044E1,-9.470000267E-1,-1.331190033E2,1.344836096E2
3.531749985E0,-1.908600044E1,-8.610000610E-1,-1.339000092E2,1.352561614E2
3.539748969E0,-1.960400009E1,-1.639000058E0,-1.335590057E2,1.350000413E2
3.547749008E0,-1.971200180E1,-1.640000105E0,-1.322190094E2,1.336903851E2
3.555751586E0,-2.006000137E1,-1.497000098E0,-1.331100006E2,1.346213836E2
3.563749086E0,-2.047300148E1,-2.277000189E0,-1.344430084E2,1.360119518E2
3.571746821E0,-2.046200180E1,-2.008000135E0,-1.353380127E2,1.368908443E2
3.579746274E0,-1.950100136E1,-1.728000045E0,-1.346750031E2,1.360905268E2
3.587743813E0,-1.997000122E1,-1.943000078E0,-1.327740021E2,1.342814649E2
3.595743500E0,-2.187300110E1,-2.226999998E0,-1.339880066E2,1.357798719E2
3.603740141E0,-2.108900070E1,-2.703000069E0,-1.346610107E2,1.363291604E2
3.611739906E0,-1.872900009E1,-2.645000219E0,-1.328910065E2,1.342303657E2
3.619741899E0,-1.854300117E1,-1.708000064E0,-1.320030060E2,1.333099912E2
3.627743617E0,-1.909500122E1,-1.041000009E0,-1.334530029E2,1.348161961E2
3.635745453E0,-2.033600044E1,-1.903000116E0,-1.351160126E2,1.366510563E2
3.643746391E0,-2.002900124E1,-2.859000206E0,-1.324350128E2,1.339715171E2
3.651748656E0,-1.956300163E1,-2.991000175E0,-1.315440063E2,1.330243689E2
3.659753344E0,-2.011000061E1,-2.319000006E0,-1.324360046E2,1.339741961E2
3.667756352E0,-1.978500175E1,-2.485000134E0,-1.345590057E2,1.360284806E2
3.675760297E0,-1.979700089E1,-2.669000149E0,-1.345580139E2,1.360327310E2
3.683764399E0,-1.944000053E1,-2.717000246E0,-1.333320007E2,1.347691290E2
3.691767211E0,-1.942600060E1,-2.446000099E0,-1.338920135E2,1.353160142E2
3.699767406E0,-2.095600128E1,-2.677000046E0,-1.326529999E2,1.343247509E2
3.707770453E0,-2.129600143E1,-2.439000130E0,-1.332089996E2,1.349225926E2
3.715772172E0,-1.987300110E1,-2.124000072E0,-1.338899994E2,1.353734815E2
3.723772602E0,-1.959000015E1,-3.275000095E0,-1.326590118E2,1.341376426E2
3.731776586E0,-1.995700073E1,-3.408000231E0,-1.336610107E2,1.351856580E2
3.739780844E0,-1.962700081E1,-3.484000206E0,-1.360070038E2,1.374600396E2
3.747781977E0,-1.932800102E1,-2.625000238E0,-1.348960114E2,1.362989220E2
3.755784555E0,-1.951500130E1,-1.999000072E0,-1.341160126E2,1.355431153E2
3.763784906E0,-1.957300186E1,-2.830000162E0,-1.345590057E2,1.360045489E2
3.771784672E0,-1.955500031E1,-2.725000143E0,-1.328850098E2,1.343437735E2
3.779784633E0,-1.885200119E1,-2.919000149E0,-1.311030121E2,1.324836529E2
3.787787367E0,-1.956100082E1,-2.989000082E0,-1.313209991E2,1.328035078E2
3.795790180E0,-1.941000175E1,-2.258000135E0,-1.334459991E2,1.348691270E2
3.803795531E0,-1.893500137E1,-2.209000111E0,-1.330030060E2,1.343622475E2
3.811796625E0,-2.013400078E1,-2.514000177E0,-1.338870087E2,1.354157645E2
3.819802797E0,-1.998900032E1,-2.047000170E0,-1.344480133E2,1.359412322E2
3.827806977E0,-1.886400032E1,-1.194000006E0,-1.324490051E2,1.337909380E2
3.835808422E0,-2.066800117E1,-1.915000081E0,-1.322110138E2,1.338304362E2
3.843811860E0,-2.130100060E1,-2.703000069E0,-1.315340118E2,1.332750356E2
3.851813149E0,-1.927400017E1,-2.143000126E0,-1.317730103E2,1.331923638E2
3.859816000E0,-1.988000107E1,-2.302000046E0,-1.332190094E2,1.347138379E2
3.867818305E0,-1.976200104E1,-2.205000162E0,-1.340019989E2,1.354693117E2
3.875819516E0,-1.916400146E1,-1.881000042E0,-1.352350006E2,1.365990575E2
3.883820961E0,-2.000500107E1,-2.407000065E0,-1.333300018E2,1.348439213E2
3.891822914E0,-1.998600006E1,-2.302000046E0,-1.316560059E2,1.331842456E2
3.899826196E0,-1.971900177E1,-1.561000109E0,-1.338930054E2,1.353462694E2
3.907829086E0,-1.985300064E1,-1.589000106E0,-1.361250000E2,1.375742788E2
3.915833891E0,-1.945400047E1,-2.730000019E0,-1.351180115E2,1.365385955E2
3.923835649E0,-2.006800079E1,-3.241000175E0,-1.343300018E2,1.358594057E2
3.931839047E0,-2.099700165E1,-2.975000143E0,-1.356650085E2,1.373124876E2
3.939845024E0,-2.038200188E1,-2.549000025E0,-1.355590057E2,1.371064092E2
3.947846117E0,-1.998100090E1,-1.954000115E0,-1.342250061E2,1.357181299E2
3.955847250E0,-1.974200058E1,-2.099000216E0,-1.321050110E2,1.335884962E2
3.963848813E0,-1.989300156E1,-2.572000027E0,-1.324370117E2,1.339474105E2
3.971851117E0,-2.068000031E1,-1.927000046E0,-1.337740021E2,1.353767313E2
3.979854321E0,-2.031700134E1,-1.798000097E0,-1.334420013E2,1.349917815E2
3.987859360E0,-1.858900070E1,-2.440000057E0,-1.315530090E2,1.328822740E2
3.995860102E0,-1.895500183E1,-2.744000196E0,-1.307680054E2,1.321631297E2
4.003861508E0,-1.920800018E1,-2.870000124E0,-1.322170105E2,1.336357813E2
4.011864985E0,-1.912600136E1,-3.237000227E0,-1.337790070E2,1.351780485E2
4.019866586E0,-2.069600105E1,-2.372000217E0,-1.318740082E2,1.335091940E2
4.027869555E0,-2.014900017E1,-1.136000037E0,-1.324410095E2,1.339697492E2
4.035873813E0,-1.949800110E1,-1.639000058E0,-1.351220093E2,1.365313728E2
4.043876508E0,-2.067400169E1,-1.750000119E0,-1.346670074E2,1.362559347E2
4.051880336E0,-2.042800140E1,-1.545000076E0,-1.348930054E2,1.364397785E2
4.059884164E0,-1.871000099E1,-2.197000027E0,-1.344550018E2,1.357683264E2
4.067885258E0,-1.864800072E1,-1.449000120E0,-1.326730042E2,1.339849751E2
4.075887758E0,-2.019000053E1,-1.607000113E0,-1.338899994E2,1.354132582E2
4.083884203E0,-2.216000175E1,-2.987000227E0,-1.343180084E2,1.361664982E2
4.091884086E0,-2.058200073E1,-2.279000044E0,-1.332150116E2,1.348148802E2
4.099886469E0,-1.965900040E1,-2.552000046E0,-1.327730103E2,1.342447811E2
4.107887250E0,-2.167100143E1,-2.753000021E0,-1.336520081E2,1.354255167E2
4.115890219E0,-2.036100006E1,-2.271000147E0,-1.352250061E2,1.367681616E2
4.123892328E0,-1.847700119E1,-2.348000050E0,-1.331170044E2,1.344137253E2
4.131889711E0,-1.916200066E1,-2.138000011E0,-1.326670074E2,1.340607630E2
4.139890258E0,-1.975000000E1,-1.935000062E0,-1.347840118E2,1.362370602E2
4.147885531E0,-1.881300163E1,-2.023000002E0,-1.341210022E2,1.354491225E2
4.155883461E0,-1.882700157E1,-2.207000017E0,-1.342310028E2,1.355628598E2
4.163881117E0,-2.022400093E1,-1.897000074E0,-1.358980103E2,1.374077073E2
4.171881274E0,-2.016900063E1,-1.156000018E0,-1.351200104E2,1.366218948E2
4.179881742E0,-1.965100098E1,-2.286000013E0,-1.341140137E2,1.355653212E2
4.187879477E0,-1.947800064E1,-3.184000254E0,-1.343350067E2,1.357771129E2
4.195877602E0,-1.953300095E1,-2.275000095E0,-1.341150055E2,1.355490629E2
4.203875336E0,-2.040300179E1,-1.264000058E0,-1.341130066E2,1.356620017E2
4.211878735E0,-2.037400055E1,-8.910000324E-1,-1.334450073E2,1.349943101E2
4.219882367E0,-2.030800056E1,-1.703000069E0,-1.329960022E2,1.345483248E2
4.227882836E0,-2.047400093E1,-2.535000086E0,-1.320980072E2,1.336992687E2
4.235884086E0,-2.072600174E1,-2.746000051E0,-1.326540070E2,1.342914488E2
4.243885961E0,-2.050400162E1,-2.651000023E0,-1.353350067E2,1.369050982E2
4.251884242E0,-2.013000107E1,-2.339000225E0,-1.350030060E2,1.365155650E2
4.259883930E0,-1.997000122E1,-1.771000028E0,-1.343370056E2,1.358247712E2
4.267883110E0,-2.043000031E1,-1.633000135E0,-1.343350067E2,1.358894611E2
4.275878617E0,-2.143600082E1,-2.731000185E0,-1.337649994E2,1.354992087E2
4.283876117E0,-2.181800079E1,-3.222000122E0,-1.334260101E2,1.352364841E2
4.291874985E0,-2.105300140E1,-2.238000154E0,-1.338820038E2,1.355456692E2
4.299872485E0,-2.022900009E1,-2.246000051E0,-1.333290100E2,1.348735774E2
4.307866899E0,-2.044500160E1,-1.906000137E0,-1.339990082E2,1.355631407E2
4.315866039E0,-2.000400162E1,-2.234000206E0,-1.347820129E2,1.362767106E2
4.323866742E0,-2.025800133E1,-2.789000034E0,-1.323220062E2,1.338927872E2
4.331862719E0,-2.170600128E1,-1.738000035E0,-1.315350037E2,1.333252726E2
4.339861860E0,-2.094700050E1,-7.600000501E-1,-1.328840027E2,1.345269958E2
4.347856586E0,-1.923400116E1,-1.245000005E0,-1.346790009E2,1.360512040E2
4.355854477E0,-1.892700005E1,-1.772000074E0,-1.359070129E2,1.372300531E2
4.363848188E0,-1.906599998E1,-2.233000040E0,-1.346760101E2,1.360372241E2
4.371843774E0,-1.921600151E1,-1.227000117E0,-1.322239990E2,1.336186595E2
4.379842953E0,-1.808600044E1,-2.700000070E-2,-1.329060059E2,1.341309455E2
4.387839281E0,-1.881800079E1,-2.910000086E-1,-1.344630127E2,1.357737221E2
4.395836938E0,-1.975500107E1,-3.750000298E-1,-1.335630035E2,1.350165790E2
4.403833578E0,-1.947800064E1,-1.533000112E0,-1.332250061E2,1.346500830E2
4.411832094E0,-1.992000008E1,-1.206000090E0,-1.325540009E2,1.340478421E2
4.419830219E0,-1.909100151E1,-1.209000111E0,-1.313320007E2,1.327178301E2
4.427825727E0,-2.048100090E1,-2.542000055E0,-1.329910126E2,1.345828466E2
4.435822758E0,-2.154500008E1,-2.562000036E0,-1.342120056E2,1.359544531E2
4.443818891E0,-2.033600044E1,-1.989000082E0,-1.343339996E2,1.358791098E2
4.451817680E0,-2.014100075E1,-8.710000515E-1,-1.338930054E2,1.354021988E2
4.459815375E0,-2.064000130E1,-1.458000064E0,-1.325480042E2,1.341533034E2
4.467811938E0,-2.082600021E1,-2.482000113E0,-1.326540070E2,1.343017802E2
4.475812797E0,-2.041200066E1,-1.530000091E0,-1.328840027E2,1.344512880E2
4.483812328E0,-1.997500038E1,-1.862000108E0,-1.342250061E2,1.357159532E2
4.491812055E0,-1.914800072E1,-1.780000091E0,-1.340080109E2,1.353808011E2
4.499810805E0,-1.975900078E1,-2.202000141E0,-1.335550079E2,1.350266902E2
4.507808539E0,-2.078800011E1,-3.665000200E0,-1.327610016E2,1.344286306E2
4.515807133E0,-2.014500046E1,-2.954000235E0,-1.313170013E2,1.328860489E2
4.523806664E0,-1.917600060E1,-2.323000193E0,-1.328890076E2,1.342855303E2
4.531805844E0,-1.881000137E1,-2.105000019E0,-1.328920135E2,1.342331347E2
4.539806860E0,-1.915900040E1,-2.048000097E0,-1.330019989E2,1.343904510E2
4.547807367E0,-1.864300156E1,-1.101000071E0,-1.352420044E2,1.365253583E2
4.555807446E0,-1.817100143E1,-1.141000032E0,-1.344630127E2,1.356900474E2
4.563807055E0,-1.846700096E1,-2.253000021E0,-1.326710052E2,1.339690329E2
4.571806821E0,-1.941400146E1,-2.262000084E0,-1.338920135E2,1.353110912E2
4.579805297E0,-2.061000061E1,-2.736000061E0,-1.328780060E2,1.344946924E2
4.587803656E0,-2.078500175E1,-2.098000050E0,-1.305350037E2,1.321960857E2
4.595804750E0,-1.958400154E1,-1.448000073E0,-1.325550079E2,1.340017162E2
4.603806274E0,-1.912700081E1,-3.066000223E0,-1.354540100E2,1.368321283E2
4.611807094E0,-1.903200150E1,-3.335000277E0,-1.361230011E2,1.374874930E2
4.619807758E0,-1.950900078E1,-3.558000088E0,-1.352260132E2,1.366723641E2
4.627806196E0,-2.001900101E1,-2.592000008E0,-1.335520020E2,1.350689309E2
4.635805414E0,-1.957100105E1,-1.091000080E0,-1.340080109E2,1.354339741E2
4.643802992E0,-1.931300163E1,-2.525000095E0,-1.337799988E2,1.351904425E2
4.651801860E0,-1.912800026E1,-3.325000048E0,-1.332200012E2,1.346272808E2
4.659800024E0,-1.945500183E1,-2.817000151E0,-1.344480133E2,1.358775216E2
4.667792680E0,-1.942100143E1,-2.269000053E0,-1.348970032E2,1.363067318E2
4.675790297E0,-1.988600159E1,-2.308000088E0,-1.340010071E2,1.354881907E2
4.683789867E0,-2.026300049E1,-2.794000149E0,-1.329920044E2,1.345558206E2
4.691789906E0,-1.967000008E1,-2.477000237E0,-1.350060120E2,1.364539032E2
4.699793461E0,-1.926800156E1,-1.707000136E0,-1.350120087E2,1.363906603E2
4.707794281E0,-1.953500175E1,-2.449000120E0,-1.327750092E2,1.342267371E2
4.715794789E0,-1.918300056E1,-2.502000093E0,-1.322190094E2,1.336267711E2
4.723794477E0,-1.860700035E1,-2.544000149E0,-1.331150055E2,1.344332440E2
4.731795571E0,-1.927900124E1,-2.062000036E0,-1.333360138E2,1.347383550E2
4.739798071E0,-1.996300125E1,-1.850000143E0,-1.326630096E2,1.341693633E2
4.747799008E0,-1.927300072E1,-1.971000075E0,-1.333360138E2,1.347361346E2
4.755801703E0,-1.993700027E1,-1.309000015E0,-1.340040131E2,1.354853238E2
4.763802992E0,-2.160300064E1,-1.655000091E0,-1.343270111E2,1.360631272E2
4.771804750E0,-2.090000153E1,-1.678000093E0,-1.342200012E2,1.358478357E2
4.779801899E0,-1.964700127E1,-2.368000031E0,-1.327740021E2,1.342406336E2
4.787805375E0,-1.908700180E1,-2.856000185E0,-1.318830109E2,1.332876548E2
4.795806430E0,-1.989100075E1,-2.312000036E0,-1.345590057E2,1.360408883E2
4.803807211E0,-2.116500092E1,-2.157999992E0,-1.339930115E2,1.356714463E2
4.811811235E0,-2.078500175E1,-1.840000033E0,-1.328800049E2,1.345083551E2
4.819813227E0,-1.945200157E1,-2.729000092E0,-1.348950043E2,1.363176070E2
4.827813110E0,-1.842300034E1,-3.259000063E0,-1.335600128E2,1.348640243E2
4.835816547E0,-1.895800018E1,-2.661000013E0,-1.319960022E2,1.333770268E2
4.843815922E0,-2.014600182E1,-2.698000193E0,-1.338860016E2,1.354200946E2
4.851816078E0,-2.144800186E1,-3.001000166E0,-1.329830017E2,1.347349306E2
4.859820102E0,-2.038000107E1,-2.977000237E0,-1.313160095E2,1.329214104E2
4.867820492E0,-1.881900024E1,-2.200000048E0,-1.332270050E2,1.345675653E2
4.875825297E0,-1.993200111E1,-2.955000162E0,-1.344440002E2,1.359455990E2
4.883827328E0,-1.984600067E1,-3.490000248E0,-1.337730103E2,1.352821574E2
4.891828149E0,-1.924400139E1,-1.598000050E0,-1.326679993E2,1.340659659E2
4.899828774E0,-2.052800179E1,-1.368000031E0,-1.342239990E2,1.357915763E2
4.907829789E0,-2.109200096E1,-2.707000017E0,-1.351070099E2,1.367702617E2
4.915832289E0,-2.058100128E1,-2.192000151E0,-1.338850098E2,1.354753790E2
4.923831117E0,-2.021800041E1,-2.149000168E0,-1.326600037E2,1.342090247E2
4.931831586E0,-1.915800095E1,-2.134000063E0,-1.321090088E2,1.335079517E2
4.939831000E0,-1.914000130E1,-1.944000125E0,-1.313280029E2,1.327296619E2
4.947833735E0,-1.916200066E1,-2.138000011E0,-1.326670074E2,1.340607630E2
4.955835571E0,-1.867600060E1,-1.735000134E0,-1.340110016E2,1.353172264E2
4.963831664E0,-1.938100052E1,-1.886000037E0,-1.327779999E2,1.341982765E2
4.971829946E0,-2.012100029E1,-2.330000162E0,-1.338870087E2,1.354105411E2
4.979826664E0,-2.096500015E1,-2.771000147E0,-1.329869995E2,1.346579062E2
4.987825649E0,-2.113800049E1,-2.045000076E0,-1.312030029E2,1.329105905E2
4.995824047E0,-2.117900085E1,-2.516000032E0,-1.326520081E2,1.343556310E2
5.003821235E0,-2.178600121E1,-2.676000118E0,-1.340980072E2,1.358825462E2
5.011821938E0,-2.062900162E1,-1.276000023E0,-1.327720032E2,1.343710858E2
5.019821977E0,-2.006800079E1,-1.677000046E0,-1.325510101E2,1.340720227E2
5.027822289E0,-2.065800095E1,-1.648000121E0,-1.333290100E2,1.349299589E2
